source_db,old_paper_id,old_title,new_paper_id
db2,105,A methodology for selecting interaction techniques for users with disabilities in the context of the B-ISDN environment,34822878-2b43-579b-b819-b07c6643171d
db2,106,Integrating able and disabled users in the user interface design process,8fc0a986-2289-56d8-8d57-8bd095b1a9e5
db2,107,"The ""User Vocabulary and Meaning Mapping Module"": A lexical Knowledge base for Communication Aids",098c1aa1-11e8-56b2-a29a-64ca86262961
db2,114,A pilot study on a data acquisition and pattern recognition system for use in the analysis of 24-hour electrocardiogram tape recordings,c5d6b945-4484-5de8-b483-51864bb4648d
db2,115,A study of methodologies of Information Technology in the provision of communication aids for the speech impaired,e3d61d45-02aa-5bdc-8e23-e354e27e812f
db2,116,Multimedia presentation of information in an intelligent information system,2b4ae675-32e8-546e-a816-e47fcbeecf70
db2,117,Accessibility of Handy-Station by visually impaired people,6d677626-9a3a-564a-b640-9e9fe03e8cb2
db2,118,Man-Machine Interfaces,3c95f77c-e1b2-5562-834b-9bf53aa68f40
db2,119,Το Ευρωπαϊκό Σύστημα Πληροφόρησης HANDYNET στην Ελλάδα,68021f1e-b3fe-53a5-b053-b6f91b859c66
db2,120,Access to Graphical User Interfaces by Blind People,ea244d49-4c4e-58d1-a1af-eadc3e6981a0
db2,121,Universal Access to Telecommunication Services in Europe - The Guy Gobut report.,f630cc49-48b9-50dd-963b-8acf0546ad20
db2,122,Recent Advances in Telecommunication Services and Systems,4617822d-fa03-532b-b0a3-0540ca2cf2c7
db2,123,Towards a Model of Terminal Design,2ec68c64-bd0e-5255-924f-93ee10111238
db2,124,Access to Pictorial Information by Blind People,5e2ccddd-4548-55ed-8d91-702fcdf0e55b
db2,125,Technology Today and Tomorrow,1506fb65-21a4-5f59-a41c-083b617e6f19
db2,126,Current trends in Man-Machine Interfaces: Potential Impact on People with Special Needs,aae7204f-2e89-5fee-ba35-95a674581ea6
db2,127,Trends in Telecommunication,9e8a4302-5331-51ac-b68f-e8a1c37057c4
db2,128,Impact on Network Developments on Users with Disabilities,68da640d-e324-5274-8828-38519db05f7c
db2,129,Multimedia Services and Applications in a Broadband environment,9c59a73d-2405-5da2-9337-dd74628610cf
db2,130,Some aspects of rehabilitation,2004eb78-2e34-5df0-87e0-1906fdeee128
db2,131,Strategies for the provision of computer-based integrated teaching tools for Occupational Therapy,c05382af-69ef-5b36-af07-7d867179ceb5
db2,132,A model-driven study of system structure and vocabulary specification in assistive communication devices,dddfcc9f-b18d-50fd-ae01-b5ec07e422bc
db2,133,The Development of the HANDYNET European Information System for people with special needs in Greece,80ef44c7-5f6a-51dd-809b-648c339f7e22
db2,134,Tele-Informatics as a Tool in the Process of the Socio-Economic Integration of People with Special Needs,5bb5902c-81cc-5caf-a9d0-8f6fd63a0269
db2,135,An Overview of the Provision System for Technical Aids and Rehabilitation Engineering Solutions in Greece,dd021aaf-cf5d-5ab2-86c7-74f9cef87a97
db2,136,Πρόσβαση ατόμων με προβλήματα όρασης σε προηγμένα υπολογιστικά συστήματα,e6ca277e-a2a7-550e-94e4-7bfeae0762f9
db2,137,An approach to modelling the Rehabilitation Technology market in Europe,bd29b3a0-93c9-5440-a3da-ccc631b67ccc
db2,138,Universal Access to Telecommunication Services: The Guy Gobut Report,d8ecbfe1-acc2-5501-b1fa-e6a620cffd8f
db2,139,Universal Access to telecommunication services in Europe: A review of critical issues,d403a1ca-72ae-5d47-986f-2c18102faec8
db2,140,"HANDYNET, a multimedia tool: The technological trrends in the provision of information",4c0ea100-d5b5-530c-be87-64d61bba161b
db2,141,The national dimension in the development of the European HANDYNET System,ab52be26-500b-51ee-a361-8a2bd6643981
db2,142,The HANDYNET Initiative CEU-DG V,9f24baaa-6695-5677-9aa1-54040a3dfdb4
db2,143,Τεχνολογίες της πληροφορικής αξιοποιήσιμες από όλους,e0d72b21-0c12-5e3f-8d6f-e6a79a3002f4
db2,144,Employing Queueing Modelling in Intelligent Multimedia User Interfaces,a414f9f5-ba10-557d-97ba-98d81c283bb8
db2,145,Adaptation in IMMPS as a Decisions Making Process,964eef62-63a4-5138-9586-e2ed02ffaa64
db2,146,Decision Making in Intelligent User Interfaces,b61dc6b8-9085-50c7-84f3-4d2ffa6f1a3e
db2,147,Modelling Interactions as Queues,03eb263c-1fb7-566c-8100-a2420575b2c2
db2,148,"Deciding ""What"", ""When"", ""Why"" and ""How"" to Adapt in Intelligent Multimedia Presentation Systems",99a623b9-cb29-5dc2-a1cf-03594adef99f
db2,149,Developing User Interfaces for All,8850a858-d18d-5cba-91b5-4a5a443a11dc
db2,150,Supporting user adapted interface design: The USE-IT system,fe728a60-5530-5bba-aa58-d0a04f1d63df
db2,152,Knowledge-based Support for User-Adapted Interaction Design,4b9ae47e-a761-59fb-b609-8774b4d30405
db2,153,Modelling Decisions in Intelligent User Interfaces,d8899ab9-82b1-5627-9ac4-4c063d9e4143
db2,155,Human Factors Knowledge Repository for Designing Accessible User Interfaces,d9a38d18-a577-586a-af44-b33db06dc467
db2,156,Access to Lexical Knowledge in Interpersonal Communication Aids,b84358fd-1c1d-5e3b-b35f-0a4c2dd42486
db2,163,A Generic Direct Manipulation 3d-Auditory Environment for Hierarchical Navigation in Non-Visual Interaction,15f38a9c-e110-542d-b81c-086539cfd692
db2,164,Word Processing for People with Special Needs,e3c8bba0-299a-5686-ae40-fc2acac7f0a0
db2,165,An Augmented Educational Environment  for people with special needs,18d1eef1-9edf-5f24-a521-150df9ef7266
db2,166,Developing Web Browsers Accessible to All: Supporting User-Adapted Interaction,410213c6-a3e6-58e5-a33c-561ee6a8c066
db2,167,Accessibility of B-ISDN Terminals and Services by people with Special Needs,7ae6dc35-0e39-5a19-a060-0ea6d6bd5a4c
db2,168,Access to GUIs by Blind People,34fd3198-abea-500e-b9e1-c9458d7c9b2c
db2,170,Editorial: Disabled and Elderly people in the Information Society,dcdcd2c1-fe3e-543e-b5c7-04d9d9310491
db2,171,Robotic Wheelchair Platform Navigation,7c121600-f749-5311-a333-2e2118b98e6c
db2,172,Unified User Interface Development,65d1d64e-70e0-51b6-9c30-ba0a92e356fd
db2,173,Unifying Toolkit programming Layers: a Multi-purpose Toolkit Integration Module,09eb544b-6e80-5f76-b649-bd246447b7d0
db2,174,Designing user-adapted interfaces: The unified design method for transformable interactions,f8473358-dac7-5d89-b771-f91dd54594ad
db2,175,Abstract Task Definition and Incremental Polymorphic Physical Instantiation: The Unified Interface Design Method,f7451058-d179-51d5-b31b-f6dfb41360e5
db2,176,Agent Classes For Managing Dialogue Control Specification Complexity: A Declarative Language Framework,e0122d6a-4678-5dca-9804-853c70bee97c
db2,177,Interface Design for Disabled People: Eliciting User Centred Design Constraints,ce7df2b4-1224-5298-be72-4a4e13eb9e00
db2,178,Embedding Scanning Techniques Accessible to Motor-Impaired users in the WINDOWS Object Library,fdf54359-05fe-5e24-a91c-03d260a33416
db2,179,User Interface Accessibility: A Retrospective of Current Standardisation Efforts,15988130-c89d-5c3c-9355-3f4964d959d5
db2,180,Towards the Next Generation of UIST: Developing for all Users,e650d2e0-e6d2-5ae9-b3bd-7ae684469158
db2,181,Software Architecture for Transformable Interface Implementations: Building User-Adapted Interactions,44579921-449f-5c47-9253-72aa87db8e1e
db2,182,Unifying and Merging Toolkits: A Multi-Purpose Toolkit Integration Engine,870b7fd7-9a8d-51dd-90e5-5c2e4f9ca0b3
db2,183,User Interfaces for All (UI4ALL): Developing Interfaces for diverse User Groups,2540b86b-fb57-5f01-a9ad-6f35bdd57977
db2,184,Vocabulary Management in Modular Interpersonal Communication Aids,f5298e00-5311-5ab7-a136-7814401c6ce9
db2,185,Universal accessibility & standardisation: New opportunities and prospects,90f72917-64ac-5182-9f3c-b19889c4b4ac
db2,186,Unified Interface Development : A step towards User Interfaces for All,902e7b38-6368-5a88-aa47-44e26fee03a5
db2,187,Strategies for Integrating Universal Access Technologies in prevailing User Interface Software Architectures,2020dea9-3c5c-5b08-88fd-19a79f1a8966
db2,189,Rehabilitation in Europe,474be718-0c65-5b4d-b0d5-54e8977c11c3
db2,190,Propagating Human Factors Knowledge to User Interface Development,c4d86562-71df-5325-8189-970d1c9798f4
db2,191,Encapsulating Multi-layer Interface Architectures within the Component-Based Development Paradigm,856d8958-8987-5e15-a662-3467e4cf27ab
db2,192,Metaphor Fusion in Non-Visual Interaction,06f518e4-0576-518c-92fd-56199e18496b
db2,193,Task awareness versus task orientation: Comparing two perspectives to user interface design,6ab77ca0-4d15-5ad6-aa2a-059ffe5e1450
db2,194,"Proceedings of the 1st ERCIM Workshop on ""Towards User Interfaces for All: Current efforts and future trends""",4648e56d-0348-59f6-8ecc-f7e4be9c4c6f
db2,195,"The demand, supply and provision system of the rehabilitation Technology market in Europe: a modelling perspective",bd8381fc-c38d-5712-aecd-3b1116e51665
db2,197,Addressing Cultural Diversity Through Unified Interface Development,ab6273c9-b515-5b92-83c4-55fbe68bc3ef
db2,198,Access to Pictorial Information by Blind People,f5d37768-16a2-5aa6-9620-ab908c082632
db2,199,Designing for Accessibility: Reflections on the use of Human Factors Design Guidelines,0c0215a7-326f-5edb-aab1-165e90132b0b
db2,200,ERCIM Collaborative Interaction Design Toolset,5eb30716-d662-5159-897a-cc4980386092
db2,201,Interaction in an ERCIM Virtual Laboratory,ace88740-bea5-5276-a211-3988fb7b08c9
db2,202,The AVANTI Web Browser,2bcf47d3-8635-54ac-97a1-127f55b53992
db2,203,"Impediments to designing and developing for accesibility, accomodation and high quality interaction",5cc461a1-328c-58d1-a572-b18782f23345
db2,204,"Unified manipulation of interaction objects: integration, augmentation, expansion and abstraction",64c36039-559f-5e3b-a4f3-5edbfbf4a65b
db2,205,Supporting Interface Adaptation: The AVANTI Web-Browser,dc0b05da-773c-59bf-bd41-1c9865010ef6
db2,207,"Proceedings of the 3rd ERCIM Workshop on ""User Interfaces for All""",71e6d0c8-1348-5b60-bd19-27f669623b13
db2,208,"Proceedings of the 2nd ERCIM Workshop on ""User Interfaces for All""",719a5dff-d289-5334-9147-3d331ae629c5
db2,209,The HOMER UIMS for Dual User Interface Development: Fusing Visual and Non-visual Interactions,98d19a01-b1db-582b-997e-42e8a3b80a5f
db2,210,Integrated Support for Working With Guidelines: The Sherlock Guideline Management System,d1da82fa-7837-5968-b0b4-deee98c0537c
db2,211,Encapsulating intelligent interactive behaviour in unified interface artefacts,b4b7c7bb-d213-5934-b1e1-34f340904391
db2,212,Propagating experience-based accessibility guidelines to user-interface development,1396512f-c382-5347-b814-9afff84654a9
db2,215,Unified Interface Development: Tools for Constructing Accessible and Usable User Interfaces,61d9512d-dd29-53cc-a300-5c18a1fe3235
db2,216,Generic Containers for Metaphor Fusion in Non-Visual Interaction: The HAWK Interface Toolkit,fdf8d6f1-4e5b-582f-beff-c7eb5537ebab
db2,217,Augmenting the Windows Object  Library with Embedded Scanning Techniques for Motor-Impaired User Access,e00f107d-6e73-56a9-92a7-a3bdcd4b662a
db2,218,ERCIM Workshop on User Interfaces for All,55c59648-d0a4-5081-8846-628b7e359b67
db2,219,Implementation of Terminal Adaptations,c4959269-49b2-530d-ba43-84f33f168fe9
db2,220,Report on Rules,a8cfa17b-6e69-57ec-abc8-9374dde640d4
db2,221,"Τελική 'Εκθεση Προόδου Εργασιών, έτους 1996, σχετικά με την ανάπτυξη και λειτουργία του Ευρωπαϊκού Πληροφοριακού Συστήματος HANDYNET στην Ελλάδα",62d12439-8873-53d0-857d-96352479a8ef
db2,222,Report on issues in economics and management of the new technologies in the European Rehabilitation Technology market: The case study of the ACCESS project,e2acb380-21ab-5bc9-939f-05749a39d94d
db2,223,Report on issues in Standardisation,b20b3956-b2e8-5b86-8c8d-715498888a73
db2,224,Final Report on the I-GET  tool,29c5ed40-7556-5f4f-b82f-6058866a04d7
db2,225,Report on accessibility,25b2b49b-57d0-59c9-a562-aa06176c3164
db2,226,Report on evaluation strategy and methodology in ACCESS,1bb1eba6-8f3d-5bc6-a4bc-d04735a29da0
db2,227,Draft Report on the I-GET Tool,241c06cb-30ed-591c-921c-13dd87bb05d8
db2,228,Selection of terminals and terminal adaptations,a57552fc-e40a-5f2a-8c25-5e94569ab68e
db2,229,"'Εκθεση Προόδου Εργασιών, έτους 1995, σχετικά με την ανάπτυξη του Ευρωπαϊκού Πληροφοριακού Συστήματος HANDYNET στην Ελλάδα.",e4d43f9e-9bb3-5548-8dd0-60ba0054d151
db2,230,Final Report on G-INSPEC,db39d733-e13d-556f-bb3c-58049ddfc4cc
db2,231,Final Report on the USE-IT tool,311c8ffc-2e5c-5ceb-98d2-2207c3f20409
db2,232,Report on the integration of target platforms,010b57f4-491c-5d87-a621-5b2ba5c2cb39
db2,233,Draft report on G-DISPEC,1a2854ce-fde3-5bae-9141-024b39fef472
db2,234,Final report on the implementation of the PIM tool,df31f627-dd1f-5f2a-a521-2832dd196c22
db2,235,Development of the tools for Workpackage 1,14b5ce92-e6a5-5f2d-aafc-752e218d6356
db2,236,Development of the tools for Workpackage 1,14b5ce92-e6a5-5f2d-aafc-752e218d6356
db2,237,Final report on foreseen products,a20a58ed-4b47-546f-a4ad-11fcd0b1f202
db2,238,"Draft Report on the Specification of  formal descriptions of user characteristics and dialogue design for speech-motor and language cognitive impaired users, PART B = Dialogue Design",b40ce747-acfd-5bd0-a5b3-24ff7b8a62e1
db2,239,"Draft Report on the Specification of formal descriptions of user characteristics and dialogue design for speech-motor and language-cognitive impaired users, PART A = User Caharacteristics",b1695d20-395f-51a9-82ac-6d7843c78945
db2,240,Report on the Preliminary Design of the User Vocabularty Definition and Meaning Mapping Module,42271930-8f7f-51ff-9e99-6c96719feb7d
db2,241,Draft Report on the USE-IT tool,24b2cd67-9ea1-5fb9-a4cb-72da63f22f3a
db2,242,Draft Report on the implementation of the PIM tool,9b21160e-9d64-5e45-b198-7e0c37aa07e9
db2,243,Development of the tools for Workpackage 1,14b5ce92-e6a5-5f2d-aafc-752e218d6356
db2,244,"'Εκθεση Προόδου Εργασιών, έτους 1994, σχετικά με την ανάπτυξη του Ευρωπαϊκού Πληροφοριακού Συστήματος HANDYNET στην Ελλαδα.",afbc1830-8959-5b9d-8a97-da4290cd3b9f
db2,245,Demand Analysis: A quntitative approach,a7e3975e-c263-572b-9822-e8e9ced9707a
db2,246,"Final report on USER NEEDS, VOLUME II: Requirements of speech-motor and language-cognitive impaired users for Access to Communication Aids",454b45f6-9afb-5d21-b6ec-e27464c1c90d
db2,247,WP3: Assessment of access guaranteed by terminal adaptations,97875a10-8f95-5b7c-ae15-d7a3f1f028b3
db2,248,Identification of Special Services for PSN Users,e342cfa8-6c04-5827-bba3-65c5929aaa32
db2,249,Report on the experimental prototyping od applications,744ed63e-5f4e-50f4-bef0-20e9e1c73cfb
db2,250,Final Report on the Demonstrator in the framework of multimedia UIMS,f1e28717-bc80-5473-b4d7-2f73d8a7da92
db2,251,Report on the Xwindows demonstrator,09086619-24e0-53f6-8758-79a431539b01
db2,252,Assessment of the potential impact of technology Synergies and Technology Transfer in Rehabilitation Technology,f8fa40a1-1456-5313-a91d-81e933bc27b7
db2,253,Assessment of opportunities in favour of people with special needs in selected new technological fields,41881480-a87b-59ab-adfd-a04c86f60d2a
db2,254,Review of the current situation and assessment of future prospects of Rehabilitation Technology,4e4a4656-9a82-5aac-8731-6d3f62c65377
db2,255,Development of the tools for Workpackage I,0f277443-54af-5a3a-b1b2-591bffbb9e14
db2,256,Draft Report on Foressen Products,35fd4394-00c2-581a-842e-1dab06736713
db2,257,Two adapted terminal emulators for PSN and relevant documentation,d1fa9d26-e485-5143-ab02-2b7b4f27d6be
db2,258,Physical design and implementation of the information system demonstrator,3361a633-8932-5b52-851a-af6f6cabd51a
db2,259,Conceptual and logic design of the information system and technology assessment,f0559910-fc59-5b73-92ec-7f9c6dd2b879
db2,260,Draft report on the demonstrator in the framework of multimedia UIMS,452ade75-9a88-5107-bbb6-640b351154bb
db2,261,European Service Delivery Systms in Rehabilitation Technology,cb47df46-958a-5ef7-8519-945f34a49a69
db2,262,Implementation of PSN users to service interaction dialogues,b93b2d6d-28b0-5eb8-bb8c-2bb4fab52a4d
db2,263,Preliminary adaptation of two terminal emulators for PSN,ffed7daf-f017-51c6-914c-827ca0d545cf
db2,264,"Εξέταση των εκπαιδευτικών δυνατοτήτων και των αναγκών των Σχολικών Μονάδων Ειδικής Αγωγής της Περιφέρειας Κρήτης, Παραδοτέο Ι, Μέρος Α: Διεξαγωγή της έρευνας: Θεωρία, μεθοδολογία και Συλλογή Στοιχείων",33d2c307-d67a-5f1f-8ca6-cb681e2b6488
db2,265,"Εξέταση των εκπαιδευτικών δυνατοτήτων  και των αναγκών των Σχολικών Μονάδων Ειδικής Αγωγής της Περιφέρειας Κρήτης, Παραδοτέο Ι, Μέρος Β: Ανάλυση των αποτελεσμάτων",23f9e5ca-2086-5d0d-aeff-026fab6c6bcd
db2,266,"Εξέταση των εκπαιδευτικών δυνατοτήτων και αναγκών των Σχολικών Μονάδων Ειδικής Αγωγής της Περιφέρειας Κρήτης: Παραδοτέο Ι, Μέρος Γ: Περίληψη",166f2cec-9905-520f-8a5b-11827fa832b4
db2,267,Hardware and Software specifications of adapted terminal emulators for PSN,c5a674c1-2032-5dea-9f51-363fd9f2c2c0
db2,268,Two terminal emulators and relevant documentation,d9ba5758-4cb4-5cd0-956a-93342f18e6ff
db2,269,Hardware and Software specifications of the terminal emulator,e5b77a0d-ad9c-55e0-bd74-8a833bb2d195
db2,270,Ετήσια έκθεση προόδου εργασιών έτους 1992 για το πρόγραμμα HORIZON,ebd73e56-7146-58df-8eaf-2bf9c863705f
db2,271,Models of selected areas/segments within the Rehabiliatation Technology market,e5161f76-a1f5-520c-990e-0f02debeca4f
db2,272,A global scheme for na Information System for the Rehabilitation technology market,ad0ba03e-77f8-516e-a3fe-adb434b78473
db2,273,"Definition of strategies for data collection, processing and dissemination",dc993ea7-adce-5377-bf5a-623394e7604e
db2,274,Investigation of multimedia UIMS architectures with respect to blind people,86b27c1a-8cd4-5b3c-97a0-b63375e03fa4
db2,275,Draft Report on the X-Windows demonstrator,4b2db359-32d2-51d4-8b93-9889910f8031
db2,276,Report on the development of run-time module,dabfb685-7be3-51bd-8e64-ba613d847cd4
db2,277,Models of selected areas/segments within the Rehabilitation Technology market,e1517691-ee18-5ddb-bda1-d5e8374947cf
db2,278,Analysis of Textual and Graphical User Interfaces,e7ee5a5f-6f7c-54fc-912e-7892a7d1e4d7
db2,279,Analysis of Textual and Graphical User Interfaces,2da611ac-3ef4-5907-a23c-eb44de0d7921
db2,280,Preliminary Report on the development of the run-time module,aa674e1c-d6cb-57b4-a1e2-4de71ecf1d7a
db2,281,WP 1.3: Definition of the functionality of Multimedia Interfaces,0c90904f-54d8-5b36-a5ea-447725802435
db2,282,Multimedia exchanges of information of  PSN,275e3e88-ed0c-57d1-a1cb-2f6773ad4c8b
db2,283,"Ετήσια έκθεση προόδου εργασιών, έτους 1992 για την ανάπτυξη και λειτουργία του Συστήματος HANDYNET στην Ελλάδα",d2caaaf0-9362-528e-aea4-3babca00f474
db2,284,WP 1.1: Report on adaptations of B-ISDN services and applications,fc03c7be-cfe5-5b1e-969a-a8b31326bdeb
db2,285,Ετήσια έκθεση προόδου εργασιών έτους 1991 σχετικά με την ανάπτυξη και λειτουργία του Συστήματος HANDYNET στην Ελλάδα,4de49895-e66c-5a24-a1b9-89f2f8bc23c7
db2,286,WP 4: IBC Terminal Functional Specifications,a05b62bc-3023-5c7c-83f8-97ccb2030843
db2,287,Wp 4: User Tasks in a Multi-Media environment,5a1a99c5-d31d-5817-8beb-ed3a89ae759d
db2,288,WP 4: Sumulation of the interaction of various people with Special needs user groups with selected examples of foreseen services,ff11c166-3b01-52a6-b477-dde840e682b4
db2,289,WP 4: Special Application and Special Services for People with Special Needs,04a3b39f-6edd-520e-abc5-f3601f6ceabc
db2,290,"Telecommunications Facilities for people with Special needs, Volume 1: Evaluation of the Standardisation Situation and Recommendations for Further Standardisation Activities",58ddfafa-e8c6-58ee-bdd8-41c84d5293b7
db2,291,"Telecommunications Facilities for people with special needs, Volume 2: PT6V Data base and Matrix Sheets",0411b395-c06a-54ec-a2fb-90581c5567ff
db2,292,TIDE Market Survey Report,e651aad5-b901-5aa3-a706-07904c59f067
db2,293,"Telecommunications Facilities for People with Special Needs, Stage 1: Standardisation Situation in Europe",cc2464a8-c759-5ac0-b446-d02fd32ea8d6
db2,294,"Ετήσια έκθεση προόδου εργασιών, έτους 1990, σχετικά με την ανάπτυξη και λειτουργία του Συστήματος HANDYNET στην Ελλάδα",8f6f8472-c611-5c81-bb05-dac12eba260e
db2,295,WP 3: IBC Terminal Functional specifications,7d9d2309-d0ec-5829-a5ab-b635fe39e42b
db2,296,WP 2.1: state of the Art solutions of a model IBC Terminal for users with Special Needs,a6d1664d-0cda-562c-aa36-f7b9f3af33b8
db2,297,WP 2.2: Potential solutions for accessibility of IBC Terminals for PSN Users,f5934016-f8a2-5f79-8209-51806ed4524a
db2,298,"Ετήσια έκθεση προόδου εργασιών, έτους 1989, σχετικά με την ανάπτυξη και λειτουργία του Συστήματος HANDYNET στην Ελλάδα",5bdf39c7-ecba-5525-88ac-0fe4490a8317
db2,299,WP 2.3: Initial IBC Terminal Design Guidelines in favour of users with Special needs,a1a747bd-bac5-5752-af8b-e6f5a3e3a24b
db2,300,WP 1: Collection of IBC Criteria,e33fa832-25d9-59f6-95f7-c40067d9b99c
db2,301,Multiple Metaphor Environments: Issues for effective human interface design,8b82a6fe-c37d-5f10-a5f9-6935481661cc
db2,304,"3rd ERCIM Workshop on ""User Interfaces for All""",994ba1de-7c4c-5594-8075-b257967d18db
db2,305,"1st ERCIM Workshop on ""Towards User Interfaces for All: Current efforts and future trends""",edf96da8-7d0f-53b1-8b8f-4af3b515910d
db2,307,Πρόσβαση Ατόμων με Ειδικές Ανάγκες στην Κοινωνία της Πληροφορίας: Ευρωπαϊκή Τράπεζα Πληροφοριών για Θέματα Αποκατάστασης,3de9a3e0-e508-5ce4-bf5c-d925866a3246
db2,308,`Εργο ΕΣΤΙΑ: Επαγγελματική Κατάρτιση Ατόμων με Ειδικές Ανάγκες σε Περιβάλλοντα Εργασίας όπου χρησιμοποιούνται υπολογιστές,9a18abb9-de4f-5c5a-829b-b57b71695bda
db2,310,"User Interfaces for All - Concepts, Methods, and Tools",88a4652d-9b89-5218-a98e-98f8da81be48
db2,311,Towards an Information Society for All: An International R & D Agenda,be8ec7cb-e8f5-567a-a8c6-381f18f3de91
db2,314,Design for All in HCI,6aa75563-8e5f-5e42-8189-cc76be5703ff
db2,317,Towards an Information Society for All: Some Critical Issues,f8344d0d-735f-5643-a479-8d215a3c9c60
db2,319,TIDE ACCESS TP1001: Development Platform for Unified Access to Enabling Environments,054ac851-beaf-5056-bbf0-aa29919ad050
db2,320,Agents Classes for Managing Dialogue Control Specification Complexity,5ba8391c-63b9-550e-8112-97ce6efa185f
db2,321,"PIM: A Tool for Building Programming Layers on Top of Toolkits, 10 pages.",3e495e83-448f-5537-b0ce-e78f907b3a2b
db2,415,Adaptable and Adaptive User Interfaces for Disabled Users in AVANTI Project,6455f4d8-8ecd-5f03-bd17-c9baec3f6753
db2,419,Support for Iterative User Interface Prototyping: The Sherlock Guideline Management System,2e24ba7b-f516-5a4f-a491-60ccc5296765
db2,420,Designing User Interfaces for All,a85b0560-6edc-5bef-88d8-39f1d375b48d
db2,421,User Interface Final Development,d4349796-8dd3-5ee1-9e7b-da90b2fae0c8
db2,422,Media/Modalities Allocation in intelligent Multimedia User Interfaces: Towards a Theory of Media and Modalities,aeb7aef6-a524-53ca-a891-6137be6693c1
db2,423,Access to Lexical Knowledge in Modular Interpersonal Communication Aids,1529583b-0e53-51f0-9984-ee1831346f88
db2,424,Design for All in the TIDE ACCESS project,101d63c0-87ff-58dc-abea-10905da3a870
db2,425,Knowledge-based Interaction Design,0d74f0cc-2e2c-582e-a5da-be8bdd1a5321
db2,432,User Adapted Interaction on the Web,8e578ef8-036b-57a0-817a-76863941ef88
db2,433,Adaptation of Services for Different Users: The User Interface,7779692d-f777-521d-866d-857419a17e5c
db2,434,Adaptable and Adaptive User Interfaces,2160c6a0-ffb0-5c40-ba5c-8da6f6f9b2a4
db2,435,Προς μία Κοινωνία της Πληροφορίας για `Ολους,15dffd40-3661-59b3-80d1-6551f0c74428
db2,436,`Ισες Ευκαιρίες για `Ολους στην Κοινωνία της Πληροφορίας,563b88c4-e213-5292-b61a-ec7e9cc70132
db2,437,Προοπτικές `Ενταξης των ΑΜΕΑ στην Κοινωνία της Πληροφορίας,737adac2-c255-56cb-bdfc-fc9af34abed0
db2,438,Πρόσβαση των Ατόμων με Ειδικές Ανάγκες στον Παγκόσμιο Ιστό,e09d1acd-e216-5833-a940-037fdfbceb60
db2,439,Towards an Information Society for All: New Opportunities and Challenges,a6288a94-f7b1-5f7a-9935-f9344c751e3d
db2,440,"Adaptable and Adaptive Information Access for All Users, Including Disabled and Elderly People",23ebf72c-737d-54f8-b4dc-ba6bba2b0946
db2,442,User Interaction in Digital Libraries: Coping with Diversity through Adaptation,8f3a9e48-5600-589a-8d1e-ee5d8923d883
db2,443,User Interaction in Digital Libraries: Coping with Diversity through Adaptation,8f3a9e48-5600-589a-8d1e-ee5d8923d883
db2,448,2nd European Conference on Research and Advanced Technology for Digital Libraries (ECDL '98),28941a5b-38d4-55c2-8418-1d92866d5b08
db2,449,Proceedings of the 2nd European Conference on Research and Advanced Technology for Digital Libraries (ECDL '98),ce3f827b-218e-551e-be5f-47fda2da9a3a
db2,451,Developing an Accessible Information Society,adb40e36-2e15-5799-af6d-d60becb0ca45
db2,453,Accessibility & Standardisation in the TIDE-WAI Project,2fad84d7-feab-5b89-b690-fda88f0b6a1d
db2,454,Προς μία Κοινωνία της Πληροφορίας για `Ολους: Νέες Ευκαιρίες και Προκλήσεις,97af7248-c0f2-5aa3-aeb1-728cd45df8cf
db2,455,Επαγγελματική Κατάρτιση Ατόμων με Ειδικές Ανάγκες σε Περιβάλλοντα Εργασίας όπου Χρησιμοποιούνται Υπολογιστές,95afb31b-e426-5b4c-a27c-6c4d23e48a03
db2,456,Εφαρμογές Πρόσβασης Ατόμων με Ειδικές Ανάγκες σε Υπολογιστικά Περιβάλλοντα,83b97656-4b31-53cc-b7e0-961a749abec8
db2,457,Forms for the Collection of User Requirements,be497442-a384-5952-a3da-d89e742eaf17
db2,458,"2nd ERCIM Workshop on ""Towards User Interfaces for All""",85122390-345b-5448-926b-369c0740e849
db2,459,2nd European Conference on Research and Advanced Technology for Digital Libraries (ECDL '98),d849440b-a103-55e1-b908-d4d8336d87e8
db2,461,Focusing on an international R&D agenda for Universal Accessibility: Reflections from the 2nd ISF workshop,6d4d1594-2672-5d71-948e-069527f34fab
db2,463,Self-Adapting Web-based Systems: Towards Universal Accessibility,30383b2d-f592-5d5f-98e2-67a1667b281a
db2,464,Universal accessibility in HCI: Press-oriented design guidelines and tool requirements,29ba9b45-d8f8-566a-b091-f5fb2d473bc1
db2,465,"A report on the second meeting and workshop of the International Scientific Forum ""Towards an Information Society for all""",6d4a2448-2bcb-556d-9ea8-07c7311e5d1b
db2,466,Universal accessibility in HCI: Process-oriented design guidelines and tool requirements,44de9dcb-bcbc-569a-b1ea-1fdefd5848bb
db2,467,"Report on the Second Meeting  and Workshop of the International Scientific Forum ""Towards an Information Society for All""",959d7b59-b773-5315-88ee-351e28e0df29
db2,468,"Demonstration of the AVANTI browser, focusing on the employment of adaptability and adaptivity techniques for the provision of universal accessibility",6bed67d6-c9b4-5ad6-a272-ddde1e05d486
db2,469,"Demonstration of the AVANTI browser, the I-GET UIMS Tool, the USE-IT Tool, and the Unified User Interface Development Environment",0dd3b3fe-262d-57ea-aec9-14f752efad09
db2,470,Demonstration of the AVANTI browser,875d77cc-c717-5657-b4a6-764946ff962b
