"AuthorID","FirstName","MiddleName","LastName"
"2664","Theo","","Mandel"
"2665","David","J.","Kruglinski"
"2666","Philip","","Ullah"
"2667","Walter","","Van de Velde"
"2668","John","W.","Perram"
"2670","Victor","R.","Klassen"
"2671","Harry","","Bunt"
"2672","Robbert-Jan","","Beun"
"2673","Tijn","","Borghuis"
"2674","J.","","Goncalves"
"2675","Stanley","B.","Lippman"
"2676","Henry","","Tobin"
"2677","Gerrit","","Van Der Veer"
"2679","Susan","","Coles"
"2680","R.","J.","Koubek"
"2681","Wilhelm","","Bauer"
"2682","","","INUSE Consortium 1997"
"2683","James","R.","Williams"
"2684","Carol","","Peters"
"2685","","","Global Ergonomic Technologies"
"2686","Leslie","","Carr"
"2687","Mark","","Bernstein"
"2688","Kasper","","Osterbye"
"2691","T.","V.","Raman"
"2692","Scott","","McCloud"
"2693","Robin","","Clark"
"2694","Spyros","G.","Tzafestas"
"2695","P.","J.","Denning"
"2696","R.","M.","Metcalfe"
"2697","A.","","Ferreira"
"2698","A.","K.","Kwak"
"2699","J.","A.","Lennon"
"2700","S.","A.","Douglas"
"2701","A.","K.","Mithal"
"2702","R.","","Trappl"
"2703","P.","","Petta"
"2704","G.","","Weiss"
"2705","A.","","Haddadi"
"2707","N.","","Azarmi"
"2708","P.","","Kandzia"
"2709","M.","","Klusch"
"2710","L.","","Cavedon"
"2711","A.","","Rao"
"2712","W.","","Wobcke"
"2713","K.","","Rothernel"
"2714","R.","","Popescu-Zeletin"
"2715","C.","","Castelfranchi"
"2716","E.","","Werner"
"2717","George","","Anogianakis"
"2718","Christian","","Buhler"
"2719","Gary","","Cornell"
"2720","Dave","","Jezak"
"2721","Jean-Pierre","","Muller"
"2722","","","Club de Bruxelles"
"2723","N.","","Muthiah"
"2724","Gavin","","Bell"
"2725","Claude","","Puech"
"2726","Hans-Peter","","Seidel"
"2727","Haim","","Levkowitz"
"2728","Alain","","Chesnais"
"2729","Bernard","","Hidoine"
"2730","Sarah","","Bloomer"
"2731","Rachel","","Croft"
"2732","Helen","","Kieboom"
"2733","Debra","","Herschmann"
"2734","Lehman","","Brothers"
"2735","Patrick","","Girard"
"2736","Jean-Claude","","Potier"
"2737","Guy","","Pierra"
"2738","","","ERCIM"
"2739","K.","Douglas","Hoffman"
"2740","E.","G.","Bateson"
"2741","Sally","","Dibb"
"2742","Lyndon","","Simkin"
"2743","William","M.","Pride"
"2744","O.","C.","Ferrell"
"2745","Lynn","","Pocock"
"2746","Rick","","Hopkins"
"2747","David","","Evert"
"2748","Judith","","Crow"
"2749","Turner","","Whitted"
"2750","Barbara","","Mones-Hattal"
"2751","Paul","","Dilascia"
"2752","Esther","","Dyson"
"2753","David","","Roe"
"2754","Jay","","Wilpon"
"2755","J.","C.","Torres"
"2756","Δ.","","Αγραφιώτης"
"2757","Γ.","","Αυλωνίτης"
"2758","Τ.","","Γιαννίτσης"
"2759","Τ.","","Κάτος"
"2760","Αντιγόνη","","Λυμπεράκη"
"2761","Λ.","","Τσιπούρη"
"2762","Α.","","Χατζηπαραδείσης"
"2763","Π.","","Πανούσης"
"2764","","","Γενική Γραμματεία `Ερευνας και Τεχνολογίας"
"2765","Roni","","Yagel"
"2766","Hans","","Hagen"
"2767","Steven","","Johnson"
"2768","Patrick","W.","Jordan"
"2769","Larry","E.","Wood"
"2770","Rosalind","W.","Picard"
"2771","Evan","I.","Schwartz"
"2772","John","","Hagel"
"2773","Arthur","","Armstrong"
"2774","Michael","R.","Genesereth"
"2775","Anna","","Patterson"
"2776","J.","","Greene"
"2777","M.","","D'Oliveira"
"2778","C.","","Robson"
"2779","Prasad","V.","Prabhu"
"2780","","","SIGDOC"
"2781","Stephen","C.","Hayne"
"2782","Wolfgang","","Prinz"
"2783","James","D.","Hollan"
"2785","D.","","Browne"
"2786","P.","","Totterdell"
"2787","M.","","Norman"
"2795","John","","Rieman"
"2796","Christine","","Faulkner"
"2797","Frances","","Slack"
"2798","J.","E.","Rowley"
"2799","Joann","T.","Hackos"
"2805","Frances","","Cairncross"
"2806","Sebastiano","","Trigila"
"2807","Al","","Mullerry"
"2808","Mario","","Campolargo"
"2809","Hans","","Vanderstraeten"
"2810","Marcel","","Mampeay"
"2811","Richard","","Crandall"
"2812","Marvin","","Levich"
"2813","Naomi","","Baltuck"
"2814","G.","","Davida"
"2815","M.","","Mambo"
"2816","Sue","Ki","Wilcox"
"2817","William","H.","Brown"
"2818","Raphael","C.","Malveau"
"2819","Hays","W. ""Skip""","McCormick III"
"2821","Frank","","Buschmann"
"2822","Regine","","Meurier"
"2823","Hans","","Rahrert"
"2824","Peter","","Sommerlad"
"2825","Jeff","","Nelson"
"2826","Kenneth","R.","Stephens"
"2827","Leen","","Ammeraal"
"2828","Hogeschool","","van Utrecht"
"2829","Roger","","Parker"
"2830","Patrick","","Berry"
"2831","Grady","","Booch"
"2832","Jim","","Rumbaugh"
"2833","Ivar","","Jacobson"
"2834","Richard","M.","Friedhoff"
"2835","Mark","S.","Peercy"
"2836","Nils","J.","Nilsson"
"2837","Steve","","Howard"
"2838","Judy","","Hammond"
"2839","Gitte","","Lindgaard"
"2840","Peter","","Caslavsky"
"2841","Christopher","","Smith"
"2842","Michael","","Stal"
"2843","Eiji","","Okamoto"
"2844","Rod","","Stephens"
"2845","Paul","","Sharken"
"2846","David","","Rose"
"2847","Jan-Ingvar","","Lindstrom"
"2848","W.","","Davis"
"2849","K.","","Booth"
"2850","A.","","Fournier"
"2851","Clare-Marie","","Karat"
"2852","Arnold","","Lund "
"2853","Christos","","Nikolaou"
"2854","Michael","","Chesher"
"2855","Nicholas","R.","Jennings"
"2856","Lyce","C.","Wilcox"
"2857","Andreas","","Barth"
"2858","Michael","","Breu"
"2859","Albert","","Endres"
"2860","Arthur","","de Kemp"
"2861","Wolfram","","Conen"
"2862","Gustaf","","Neumann"
"2863","Irke","","Wachsmuth"
"2864","Martin","","Frohlich"
"2865","Liwe","","Li"
"2866","Rudiger","","Zarnekow"
"2867","Hartmut","","Wittig"
"2868","Ian","W.","Ricketts"
"2869","J.","","Zobel"
"2870","J.","","Kizza"
"2871","T.","","Stonier"
"2872","C.","","Sommerer"
"2873","L.","","Mignonneau"
"2874","J.","","Sametinger"
"2875","B","","Coulange"
"2876","A.","M.","Langer"
"2877","R.","D.","Sriram"
"2878","F.","","Dai"
"2879","Michael","","Baumgardt"
"2880","P.","","Leith"
"2881","A.","","Hoey"
"2882","S.","","Fdida"
"2884","Badrul","","Huda Khan"
"2885","Colin","","McCormack"
"2886","David","","Jones"
"2887","Karen","","Mantyla"
"2888","J. Richard","","Gividen"
"2889","David","W.","Brooks"
"2890","Barbara","","Hodgson"
"2891","Margaret","","Haughey "
"2892","Terry","","Anderson"
"2893","Winnie","","Wade "
"2894","Fred","","Lockwood"
"2895","Ron","","Oliver"
"2896","Robin","","Mason"
"2897","Alistair","","Morgan"
"2898","Lynette","R.","Porter"
"2899","A.W. Tony","","Bates "
"2900","Judith","","Calder"
"2901","Jon","","Latimer"
"2902","Richard","L.","Clevans"
"2903","Robert","D.","Rodman"
"2904","Nicholas","","Negroponte"
"2905","Marty","","Asher"
"2906","O.","E.","Rossler"
"2907","Sean","M.","Grady"
"2908","Janet","","Horowitz Murray"
"2909","Doug","","Kelly"
"2910","Michael","","O' Rourke"
"2911","Ann","","Weiss"
"2912","J.","C.","Heudin"
"2915","Bernie","","Roehl"
"2916","Justin","","Couch "
"2917","","","Couch Justin"
"2918","Cindy","","Reed-Ballreich"
"2919","Tim","","Rohaly"
"2920","John","R.","Vacca"
"2921","","","de Kemp Arnoud"
"2922","Fabio","","Paterno"
"2923","Michele","","Morganti "
"2924","Gregory","R.","Mulhauser"
"2925","D.","","Roberts"
"2926","R.","","Berry"
"2927","S.","","Isensee"
"2928","J.","","Mullaly"
"2929","Paul","","De Bra"
"2930","Chris","","Johnson"
"2931","Terry","","Quatrani"
"2932","Jo Ann","","Oravec"
"2933","Alexandros","","Paramythis"
"2934","Jack","","Meadows"
"2935","Scott","","Grisson"
"2936","Janet","","McAndless"
"2937","Omar","","Ahmad"
"2938","Christopher","","Stapleton"
"2939","Adele","","Newton"
"2940","Celia","","Pearce"
"2941","Ryan","","Ulgate"
"2942","Pick","","Parent"
"2943","Joan","","Truckenbrod"
"2944","Ines","","Hardke "
"2945","Michael","","Cohen"
"2946","Helen","","Ashman"
"2947","Paul","","Thistlewaite"
"2948","P.","A.","Scott"
"2949","R.","S.","Bridger"
"2950","J.","","Charteris"
"2951","R.","C.","Dorf"
"2952","U.","","Ratsch"
"2955","I.-O.","","Stamatescu"
"2956","S.","","Robinson"
"2957","James","","O'Donell"
"2958","Andrew","","Reese"
"2959","Margaret","Y.","Rabb"
"2960","","","Tidd"
"2961","","","Bessant"
"2962","","","Pavitt"
"2963","Peter","","Schauble"
"2964","Alan","F.","Smeaton"
"2965","Angus","","Clarke"
"2966","Sarah","","Cunningham-Burley"
"2967","Theresia","","Degener"
"2968","Tom","","Shakespeare"
"2969","Rachel","","Hurst"
"2970","Richard","","Wood"
"2971","","","Εθνικό Ινστιτούτο Εργασίαςς"
"2972","Keith","","Hodgingson"
"2973","Alison","","Smith"
"2974","John","","Arfield"
"2975","Keith","","Hodgkinson"
"2976","Alison","","Smith"
"2977","Jane","M.","Healy"
"2978","E.","","Koukoutsis "
"2979","Gabriella","","Cattaneo"
"2980","Mario","","Martinoli"
"2981","G.","","Rigolio"
"2982","R.","","Guarneri"
"2983","C.","","Landing"
"2984","J.","M.","Adant"
"2985","K.","E.","Skouby"
"2986","Robin","","Mansell"
"2987","Uta","","Wehn"
"2988","Kaj","","Gronbaek"
"2989","Elli","","Mylonas"
"2990","Frank","M.","Shipman, III"
"2991","David","","Ebert"
"2992","Holly","","Rushmeier"
"2993","Joe","","Tidd"
"2994","John","","Bessant"
"2995","Keith","","Pavitt"
"2996","Ray","","Kurzwell"
"2997","George","B.","Dyson"
"2998","Donna","","Woonteiler"
"2999","Daryle","","Gardner-Bonneau"
"3000","Molly","W.","Joss"
"3001","Lesley","","Trenner"
"3002","Joanna","","Bawa"
"3003","Paraskevas","","Caracostas"
"3004","Ugur","","Muldur"
"3006","Joel","A.","DeLisa "
"3007","Kem","","Guy "
"3008","James","","Stroyan"
"3009","Hugh","","Cameron "
"3010","Alison","","Dale "
"3011","Luke","","Georghiou"
"3012","Carole","","Mckinlay "
"3013","Michael","","Abrash"
"3014","David","","Rogers"
"3015","Volker","","Frank"
"3016","Verena","","Giller"
"3017","Gernot","","Hueller"
"3018","Celestine","A.","Ntuen"
"3019","Barbara","G.F.","Cohen"
"3020","Marvin","J.","Dainoff"
"3021","Angel","","Puerta"
"3022","Demosthenes","","Akoumianakis"
"3023","","",""
"3024","Paul Hubert","","Vossen"
"3025","Nicolas","","Marmaras"
"3026","Stephane","","Chatty"
"3027","Molly Follette","","Story"
"3028","James","L.","Mueller"
"3029","Ronald","L.","Mace"
"3030","Qusay","H.","Mahmoud"
"3031","Luciano","","Beochi"
"3032","Frederic","","Loeurng"
"3033","Mary","","Fitzerald"
"3034","Peter","","Fatelnig"
"3035","I.","","Iakovidis"
"3036","S.","","Maglavera"
"3037","A.","","Trakatellis"
"3038","Pamela","","Samuelson"
"3039","Peter","","Neumann "
"3040","Klaus","","Tochtermann"
"3041","Joerg","","Westbomke"
"3042","Uffe","K.","Wiil"
"3043","John","J.","Leggett"
"3044","","","TIDE  USER Project"
"3045","P.","","Markopoulos"
"3046","P.","","Johnson"
"3047","Glenn","E.","Weadock"
"3048","Emily Sherrill","","Weadock "
"3049","Borko","","Furst"
"3050","Filip","","Evenpoel"
"3051","Ad","","van  Berlo"
"3052","Marco","","Mercinelli"
"3053","Jodi","","Giroux"
"3054","Anne","","Richardson"
"3055","Jill","","Smolin "
"3056","Jeff","","Jortner "
"3057","Kathryn","","Saunders "
"3058","Richard","","Kidd"
"3059","Marla","","Schweppe"
"3060","Alyn","","Rockwood"
"3061","Wolf","","Goring "
"3062","Monica","","Harnischfeger"
"3063","Castulus","","Kolo"
"3064","Peter","","Zoche"
"3065","Alan","J.","Munro"
"3066","Kristina","","Hook"
"3067","Eric","","Bergman"
"3068","Tom","","Boyle"
"3069","Jef","","Raskin"
"3070","Anne","Morgan","Spalter"
"3071","Scott","J.","Hamlin"
"3072","Mark","","Neerincx"
"3073","Betsy","","van Dijk"
"3074","Jasper","","Lindenberg"
"3075","Emilie","West","Gould"
"3076","Pia","","Honold"
"3077","Eric","Gould","Bear"
"3078","Nick","","West"
"3079","Raghu","","Kolli"
"3080","Arnold","","Vermeeren"
"3081","Gert","","Pasman"
"3082","Elisa","M.","del Galdo"
"3083","Tony","G.","Rose"
"3084","Larry","","Constantine"
"3085","Lucy","","Lockwood"
"3086","Steven","E.","Poltrock"
"3087","Colin","","Ware"
"3088","Ed","H.","Chi"
"3089","Rich","","Gossweiler"
"3090","Susan","M.","Dray"
"3091","Brian","","Bomeiseler"
"3092","Jennifer","","Lai"
"3093","Erric","","Solomon "
"3094","Michael","J.","Muller"
"3095","Daniel","","Lafreniere"
"3096","Tom","","Dayton"
"3097","Jared","M.","Spool"
"3098","Tara","","Scanlon"
"3099","Will","","Achroeder"
"3100","Matthew","","Klee"
"3101","Lori","","Landesman"
"3102","Victor","","Kaptelinin"
"3103","I S","","MacKenzie"
"3104","J","","Stewart"
"3105","Μ.Ε.","","Κονταδάκης"
"3106","Dick","","Bulterman"
"3107","Kecin","","Jeffay"
"3108","Hong-Jiang","","Zhang"
"3109","Markus","","Gross"
"3110","Bernd","","Hamann"
"3111","Vito","","Di Gesu"
"3112","Laura","","Tarantino"
"3113","D.","J.","Duke"
"3114","Βασίλης","","Κελεσίδης"
"3115","Wendy","A.","Rogers "
"3116","John","R.","Koza"
"3117","","","ΠΑΙΔΑΓΩΓΙΚΟ ΙΝΣΤΙΤΟΥΤΟ"
"3118","Γιάννης","Α.","Πολλάλης"
"3119","Διονύσης","","Γιαννακόπουλος"
"3120","Ιωάννης","","Παπουτσής "
"3121","Ευστάθιος","Αθ.","Ζωγόπουλος"
"3122","Αθηνά","","Βακάλη "
"3123","Ηλίας","","Γιαννόπουλος"
"3124","Νέστωρ","","Ιωαννίδης "
"3125","Χρήστος","","Κοιλιας"
"3126","Κωνσταντίνος","","Μάλαμας"
"3127","Ιωάννης","","Μανωλόπουλος"
"3128","Παναγιώτης","","Πολίτης"
"3129","Γ.","","Παπακωνσταντίνου"
"3130","Π.","","Τσανάκα"
"3131","Ν.","","Κοζύρη"
"3132","Α.","","Μανουσοπούλου"
"3133","Π.","","Ματζάκου."
"3134","Κωνσταντίνος","","Γιαλούρης"
"3135","Ευάγγελος","","Γκιμπερίτης  "
"3136","Βασίλειος","","Κόμης"
"3137","Αλέξανδρος","","Σιδερίδης"
"3138","Κωνσταντίνος","","Σταθόπουλος"
"3139","Νίκος","","Αντωνάκος "
"3140","Ιωάννης","","Βογιατζής"
"3141","Ιωάννης","","Κατωπόδης"
"3142","Κυριάκος","","Πατριαρχέας"
"3143","Ray","","Bradley"
"3144","John","H.","Holland"
"3145","Θ.","","Γεωργίου "
"3146","Ι.","","Κάππος "
"3147","Α.","","Λαδιάς"
"3148","Α.","","Μικρόπουλος"
"3149","Α.","","Τζιμογιάννης"
"3150","Κ.","","Χαλκιά"
"3151","V.W.","","Porto"
"3152","N.","","Saravanan"
"3153","D.","","Waagen"
"3154","A.E.","","Eiben"
"3155","Christelle","","Farenc"
"3156","Julita","","Vassileva "
"3157","Dave","","Cliff"
"3158","Philip","","Husbands"
"3159","Jean-Arcady","","Meyer"
"3160","Maja","J.","Mataric"
"3161","Jordan","","Pollack"
"3162","Rolf","","Pfeifer"
"3163","Bruce","","Blumberg"
"3164","Jean-Arcady","","Meyer"
"3165","Herbert","L.","Roitplat"
"3166","Alua","","Dautova"
"3167","","","Ellis Julian"
"3168","Mary","","Fitzgerald"
"3169","Andreas","","Lymberis"
"3170","Yves","","Paindavaine"
"3171","G.O.","","Klein"
"3172","Robert","G.","Reynolds"
"3173","David","B.","Fogel"
"3174","Κ.","","Πεκμεστζή"
"3175","Στ.","","Κουνάδης"
"3176","Χρ.","","Μελέτης"
"3177","Π.","","Μπουγάς"
"3178","Ι.","","Σιφναίος"
"3179","Σπ.","","Μπουρέλος"
"3180","Δημήτριος","","Bεργίνης"
"3181","Ελένη","","Κοντούλη"
"3182","Χρήστος","","Λάλας"
"3183","Βασίλειος","","Λαοπόδης"
"3184","Ζαχαρίας","","Μανουσαρίδης"
"3185","Σπυρίδων","","Μπακογιάννης"
"3186","Παναγιώτης","","Aναστασιάδης"
"3187","Απόστολος","","Γαλδαδάς"
"3188","Βασίλειος","","Μιχαλακόπουλος"
"3189","Γεώργιος","","Παπακωνσταντίνου"
"3190","Θεοδόσης","","Τσαπέλας"
"3191","Χρήστος","","Δουληγέρης"
"3192","Στέφανος","","Γκρίτζαλης"
"3193","Χρύσα","","Πάτσα"
"3194","Γεώργιος","","Σούλτης"
"3195","Δημήτριος","","Τσέλιος"
"3196","Κωνσταντίνος","","Ζαχαρής"
"3197","Νικόλαος","","Κασιμάτης"
"3198","Χριστόφορος","","Κουνιάκης "
"3199","Θεόδωρος","","Οικονόμου"
"3200","Ιωάννης","","Κεχαγιάς"
"3201","Κωνσταντίνος","","Λιβαδάς"
"3202","Γιάννης","","Οικονόμου"
"3203","Γεώργιος","","Πανηγυράκης"
"3204","Πέτρος","","Τομαράς"
"3205","Θ.","","Tσιλιγκιρίδης"
"3206","Γ.","","Αλεξίου"
"3207","Χρ.","","Μπούρας"
"3208","Χρ.","","Μαμαλούκας"
"3209","Π.","","Αγγελόπουλος"
"3210","Γ.","","Γώγουλος"
"3211","Π.","","Εξαρχάκος"
"3212","Α.","","Ζήσου"
"3213","Ι.","","Κάβουρας"
"3214","Αικ.","","Γεωργοπούλου"
"3215","Α.","","Κωστάκος "
"3216","Ι.","","Παπαϊωάννου"
"3217","Δ.","","Φρυδάς"
"3218","Ν.","","Aβραντίνης"
"3219","Γ.","","Αναστασόπουλος"
"3220","Β.","","Μπελεσιώτης"
"3221","Ν.","","Σγούρος"
"3222","Σ.","","Σωτήρχος"
"3223","Θ.","","Παναγιωτόπουλος"
"3224","Θ.","","Τσιλιγκιρίδης"
"3225","Ι.","","Αποστολάκης"
"3226","Γ.","","Φούσκας"
"3227","Γ.","","Βουτυράς"
"3228","Ι.","","Γαροφαλάκης"
"3229","Ι.","","Τζήμας"
"3230","Αθανάσιος","","Παπαδόπουλος"
"3231","Στρ.","","Καλαφατούδης"
"3232","Ε.","","Κανίδης"
"3233","Π.","","Μίχος"
"3234","Nadia","Magnenat","Thalmann"
"3235","Jiannan","","Chen"
"3236","Zesheng","","Tang"
"3237","Lawrence","J.","Fogel "
"3238","Peter","J.","Angeline"
"3239","Thomas","","Back"
"3240","","","Price Partnership"
"3241","Tony","","Shipley"
"3242","Charlie","","Russsel"
"3243","Charlie","","Russel"
"3244","Sharon","","Crawford"
"3245","Mark","","Baartse"
"3246","Richard","","Blair "
"3247","Luca","","Bolognese"
"3248","Dinar","","Dalvi"
"3249","Steven","","Hahn"
"3250","Corey","","Haines"
"3251","Alex","","Homer"
"3252","Bill","","Kropog"
"3253","Brian","","Loesgen"
"3254","Stephen","","Mohr"
"3255","John","","Slater"
"3256","Kevin","","Williams"
"3257","Mario","","Zucca"
"3258","Jeff","","Johnson"
"3259","Will","","Schroeder"
"3260","Carolyn","","Snyder"
"3261","Terri","","DeAngelo"
"3262","David","","Bull"
"3263","Nishan","","Canagarajah"
"3264","Andrew","","Nix"
"3265","Giuseppe","","Di Battista"
"3266","Peter","","Eades"
"3267","Roberto","","Tamassia"
"3268","Ioannis","G.","Tollis"
"3269","Matthew","","Reynolds"
"3270","David","","Buserr"
"3271","John","","Kauffman"
"3272","Juan","T.","Llibre"
"3273","Brian","","Francis"
"3274","David","","Sussman"
"3275","Chris","","Ullman"
"3276","Jon","","Duckett"
"3277","H.","","Obeqruelle"
"3278","J.","","Krause"
"3279","Παναγιώτης","Σ.","Αναστασιάδης"
"3280","Νικόλαος","","Αβούρης "
"3281","Cathy","","Thomas"
"3282","Randy","","Kaplan M."
"3283","Barbara","A.","Fox"
"3284","Chris","","Forsythe"
"3285","Eric","","Grose"
"3286","Selmer","","Bringsjiord "
"3287","David A.","","Ferrucci"
"3288","Charles","P.","Bloom"
"3289","R. Bowen","","Loftin"
"3290","James","P.","Byrnes"
"3291","Dietrich","","Albert"
"3292","Josef","","Lucas"
"3293","Henry","","Lieberman"
"3294","Mary Lou","","Maher"
"3295","M. Bala","","Balachandran"
"3296","Dong Mei","","Zhang"
"3297","Karan","","Harbison"
"3298","Pearl","","Pu"
"3299","Jan","","Maarten Schraagen"
"3300","Susan","F.","Chipman"
"3301","Valerie","L.","Shalin"
"3302","Andrew","","Bonime"
"3303","Ken","C.","Pohlman"
"3304","Pete","","Sawyer"
"3305","Sharon","","McDonald"
"3306","Brij","","Masand"
"3307","Myra","","Spiliopoulou "
"3308","Nigel","","Chapman"
"3309","Jenny","","Chapman"
"3310","Thomas","","Caudell"
"3311","Julie","A.","Jacko "
"3312","Andrew","","Sears"
"3313","Michel","","Beaudouin-Lafon"
"3314","James","A.","Larson"
"3315","Caroline","","Jarrett"
"3316","Susan","","Palmiter"
"3317","",".","Carroll"
"3318","Kim","","Goodwin"
"3319","Gunnel","A.M.","Bankenroth"
"3320","David","","Iseminger"
"3321","Richard","","Anderson d"
"3322","Richard","","Anderson"
"3323","Chris","","Blexrud"
"3324","Andrea","","Chiarelli"
"3325","Daniel","","Denault"
"3326","Dino","","Esposito"
"3327","Matthew","","Gibbs "
"3328","Craig","","McQueen"
"3329","George","","Reilly"
"3330","John","","Schenken"
"3331","Dean","","Sonderegger"
"3332","Suzanne","J.","Weghorst"
"3333","Eric","J.","Seibel"
"3334","Mark","","Billinghurst"
"3335","Αχιλλέας","","Καμέας "
"3336","George","","Shepherd"
"3337","Scott","","Wingo"
"3338","Jeff","","Prosise"
"3339","Jim","","O'Donnell"
"3340","Eric","","Ladd"
"3341","Mike","","Morgan"
"3342","Andrew","H.","Watt"
"3343","Eric","","Ray"
"3344","Brett","","McLaughlin"
"3345","Kevin","","Kline"
"3346","Daniel","","Kline"
"3347","A. Keyton","","Weissinger"
"3348","Bob","","Hughes"
"3349","John","","Rust"
"3350","Susan","","Golombok"
"3351","Jack","","Davis"
"3352","Susan","","Merritt"
"3353","Michael","G.","Paciello"
"3354","Adrian","","Frutiger"
"3355","Gary William","","Flake"
"3356","Susan","E.","Embretson"
"3357","Steven","P.","Reise"
"3358","Finn","V.","Jensen"
"3359","Karen","A.","Schiver"
"3360","Karen","A.","Schriver"
"3361","Henry","","Dreyfuss"
"3362","Michael","","Kay "
"3363","G.","J.","Doherty"
"3364","M.","","Massink"
"3365","M.","D.","Wilson"
"3366","Katie","","Marl  "
"3367","Rudolf","","Modley"
"3368","Jan","","Borchers"
"3369","Lisa","","Friedenberg"
"3370","Brendan","J.","Frey"
"3371","Mark","","van Harmelen"
"3372","Mark","","van Harmelen "
"3373","Carlo","","Strapparava"
"3374","Ι.","","Χρυσοβιτσιώτη"
"3375","Ι.","","Σταυρακοπούλου"
"3376","Richard","","Wagner"
"3377","R. Allen","","Wyke"
"3378","Elliotte","Rusty","Harold"
"3379","W. Scott","","Means"
"3380","Mark","","Minasi"
"3381","Mathias","","Bauer"
"3382","Piotr","J.","Gmytrasiewicz"
"3383","Stephan","","Weibelzahl"
"3384","David","","Chin"
"3385","Julio","","Abascal"
"3386","Horst","","Hendriks-Jansen"
"3387","P.D.V.","","Marsh"
"3388","B.","","Froelich"
"3389","J.","","Deisinger"
"3390","Don","","Harris"
"3391","Myrna","R.","Kasdorf"
"3392","V.L.","","Patel"
"3393","R.","","Rogers"
"3394","R.","","Haux"
"3395","Ann","","Blandford"
"3396","Alain","","Derycle "
"3397","Cor","J.W.","Meijer "
"3398","Andy","","Smith"
"3399","Marc","","Prensky"
"3400","Eugene","","Fiume"
"3401","Colleen","","Case"
"3402","Mk","","Haley"
"3403","Dena","","Slothower"
"3404","Dena","","Eder"
"3405","Sande","","Scoredos"
"3406","Doug","","Tidwell"
"3407","N.","","Avouris"
"3408","N.","","Fakotakis"
"3409","Marc","","Nyssen"
"3410","Geert","","Thienpont"
"3411","Jack","","Woodall"
"3412","Theodoros","N.","Arvanitis"
"3413","Jimmy","","Miklavcic"
"3414","Robert","","McDermott"
"3415","Jean","","Scholtz"
"3416","Alistair","","Smith"
"3417","Nicola","","Call"
"3418","Colin","","Beard"
"3419","John","P.","Wilson"
"3420","Judith","","DeLozier"
"3421","Dave","","Meier"
"3422","Tad","","James"
"3423","David","","Shephard"
"3424","James","","Snell"
"3425","Pavel","","Kulchenko"
"3426","Jerome","","Euzenat"
"3427","Jean","B.","Farkas "
"3428","Jim","","Maloney"
"3429","Ted","","Pattison"
"3430","Ιωάννης","","Βλαχάβας "
"3431","Πέτρος","","Κεφάλας"
"3432","Νικόλαος","","Βασιλειάδης"
"3433","Ιωάννης","","Ρεφανίδης"
"3434","Φώτιος","","Κόκκορας"
"3435","Ηλίας","","Σακελλαρίου"
"3436","Amanda","","Watkins"
"3437","Simeon","","Keates"
"3438","Patrick","","Langdon"
"3439","P. John","","Clarkson "
"3440","Peter","","Robinson"
"3441","Christine","","Perfetti"
"3442","Erik","","Ojakar"
"3443","Eduardo","","Pinto de Matos "
"3444","Sara","","Facchinetti"
"3445","Glenda","","Watson Hyatt"
"3446","Ignacio Aedo","","Cuevas"
"3447","Paloma","","Diaz Perez"
"3448","Camino","","Fernandez Llamas"
"3449","H.","","Luczak"
"3450","A.E.","","Cakir"
"3451","G.","","Cakir"
"3452","Marie","","Tahir"
"3453","Laura","","Lemay"
"3454","Rogers","","Cadenhead"
"3455","Kelly","","Braun"
"3456","Max","","Gadney"
"3457","Matthew","","Haughey"
"3458","Adrian","","Roselli"
"3459","Don","","Synstelien"
"3460","Tom","","Walter"
"3461","David","","Wertheimer"
"3462","Jim","","Thatcher"
"3463","Paul","","Bohman"
"3464","Michael","","Burks"
"3465","Shawn","","Lawton Henry"
"3466","Bob","","Regan "
"3467","Mark","D.","Urban  "
"3468","Synthia","","Waddell D."
"3469","Klaus","","Miesenberger"
"3470","Joachim","","Klaus "
"3471","Johan","","Aberg"
"3472","Ν.","","Μισυρλής"
"3473","Scott","","Weiss"
"3474","Βασίλης","","Κουρμπέτης"
"3475","Gyorgy","","Surjan  "
"3476","Rolf","","Engelbrecht"
"3477","Peter","","McNair"
"3478","Casimir","","Kulikowski "
"3479","Louis","","Rosenfeld"
"3480","Peter","","Morville"
"3481","Gaetano","","Boriello"
"3482","Lars Erik","","Holmquist"
"3483","Karel","","Vredenburg"
"3484","Carol","","Rigli"
"3485","Carol","M.","Barnum"
"3486","Douglas","","van Duyne"
"3487","James","A.","Landay"
"3488","Jason","I.","Hong"
"3489","M.","M.","Bekker"
"3490","M.","","Kersten-Tsikalkina"
"3491","John","M.","Slatin"
"3492","Sharron","","Rush"
"3493","Joe","","Clark"
"3494","Jonathan","","Lazar"
"3495","Kenneth","M.","Anderson  "
"3496","Stuart","","Moulthrop"
"3497","James","","Blustein"
"3498","Andrei","","Alexandrescu"
"3499","Andrew","","Koenig"
"3500","Barbara","","Moo "
"3501","Herb","","Sutter"
"3502","C.","","Marincek"
"3503","Russ","","Basiura"
"3504","Mike","","Batongbacal"
"3505","Brandon","","Bohling"
"3506","Mike","","Clark"
"3507","Andreas","","Eide "
"3508","Robert","","Eisenberg"
"3509","Christopher","L.","Miller"
"3510","Bill","","Sempf"
"3511","Srinivasa","","Sivakumar"
"3512","Ashish","","Banerjee"
"3513","Aravind","","Corera "
"3514","Zach","","Greenvoss"
"3515","Andrew","","Krowczyk"
