"JournalID","Title","Publisher","Theme","StartMonth","EndMonth","Year","Volume","Number","CopiesNo","PhotocopiesNo","ISSN","Subscriber","Shelf","Language","Available"
"1983","VIRTUAL REALITY WORLD","Alan M. Meckler","Virtual Reality in North America Part II, Pteranodom Sighting at SIGGRAPH '93","1","2","1994","2","1","1","0","1060-9547","CS","G117","English","1"
"1984","VIRTUAL REALITY WORLD","Alan M. Meckler","Home VR: Electronic Playgrounds Living Room Style/Avatars and Virtual Agents UK Virtual Reality","3","4","1994","2","2","1","0","1060-9547","CS","G117","English","1"
"1985","VIRTUAL REALITY WORLD","Alan M. Meckler","Germany's Extended Virtual Environment/Virtual Motion from the UK","5","6","1994","2","3","1","0","1060-9547","CS","G117","English","1"
"1986","VIRTUAL REALITY WORLD","Alan M. Meckler","Health & Safety/A Survey of Medical Issues and Virtual Reality Technology","7","8","1994","2","4","1","0","1060-9547","CS","G117","English","1"
"1987","VIRTUAL REALITY WORLD","Alan M. Meckler","Designing VR Applications for the Desktop/The Virtual Art World of Carl Loeffler/The Virtual Globe Theater","9","10","1994","2","5","1","0","1060-9547","CS","G117","English","1"
"1988","VIRTUAL REALITY WORLD","Alan M. Meckler","Museums Open Gateways to Cyberspace, Home Shopping in the Virtual Mall, Cartoon Characters Come Alive with VR","11","12","1994","2","6","1","0","1060-9547","CS","G117","English","1"
"1989","VIRTUAL REALITY WORLD","Alan M. Meckler","Museum-VR: Part II, VR Channel Surfing, Virtual Field Trips: The Jason Project","1","2","1995","3","1","1","0","1060-9547","CS","G117","English","1"
"1990","VIRTUAL REALITY WORLD","Alan M. Meckler","Peter Gabriel's VR Vision Put on your headmount and experience cybersites on the Internet.","3","4","1995","3","2","1","0","1060-9547","CS","G117","English","1"
"1991","VIRTUAL REALITY WORLD","Alan M. Meckler","Entertainment Special VR Goes Mass Market in 1995. The next generation of consumer games moves into your home","5","6","1995","3","3","1","0","1060-9547","CS","G117","English","2"
"1992","VIRTUAL REALITY WORLD","Alan M. Meckler","Design Special/ The VR.5 Rave/ Virtual Reality Market Place '95/ Cybersports","7","8","1995","3","4","1","0","1060-9547","CS","G117","English","1"
"1995","WFD NEWS (Magazine of the World Federation of the Deaf)","Miktor Helsinki","Regional activities in Eastern and Southern Africa/World Deaf news/WFD news/News from the United Nations","4","null","1992","0","1","1","0","0787-8680","δείγμα","G122","English","1"
"1996","WFD NEWS (Magazine of the World Federation of the Deaf)","Miktor Helsinki","WFD Bureau in Vancouver/WFD at the Independence '92/International Conference on Bilingualism in Deaf Education/Disability Awareness in Action/World Deaf news","10","null","1992","0","2","1","0","0787-8680","δείγμα","G122","English","1"
"1997","WHAT MICRO","VNU Business Publications","Notebook PCs, Relational Databases","2","null","1991","0","0","1","0","0264-441X","δείγμα","G122","English","1"
"1998","WHAT MICRO","VNU Business Publications","Windows 3.0, Color dot-matrix printers, Drawperfect, Computer Class, Buyers guide","7","null","1990","0","0","1","0","0264-441X","δείγμα","CS-LIB","English","1"
"1999","WHAT PERSONAL COMPUTER","EMAP Business and Computer Publications","21 Laser Printers, 6 Hard Disk Portables","2","null","1990","0","7","1","0","0956-5248","δείγμα","CS-LIB","English","1"
"2000","WHAT PERSONAL COMPUTER","EMAP Business and Computer Publications","Flatbed scanners, Low cost networking, Databases","2","null","1991","0","19","1","0","0956-5248","δείγμα","G122","English","1"
"2001","WIN","Ιδιότυπο Publishing","LOTUS, BITMAPS, ΘΕΩΡΙΑ & WINDOWS NT, MICROSOFT SOUND SYSTEM","2","null","1993","1","1","1","0","","CS","G123","Ελληνικό","1"
"2002","WIN","Ιδιότυπο Publishing","Πλήρης Ανάλυση για τις εφαρμογές DOS κάτω από τα Windows/Ventura Publisher 4.1/Lotus Improv/Spellmate/Multimedia","3","null","1993","1","2","1","0","","CS","G123","Ελληνικό","1"
"2003","WIN","Ιδιότυπο Publishing","Microsoft On Line Support, Υλοποίηση Εφαρμογών Multimedia, Windows NT","4","null","1993","1","3","1","0","","CS","G123","Ελληνικό","1"
"2004","WIN","Ιδιότυπο Publishing","MS DOS 6.0 & Windows/Τα καλύτερα προγράμματα Presentation/5 Databases for Windows/Δίκτυα & επικοινωνίες Windows","5","null","1993","1","4","1","0","","CS","G123","Ελληνικό","1"
"2005","WIN","Ιδιότυπο Publishing","Κάρτες Γραφικών σε Windows & Windows NT/Microsoft on Line Windows NT for Workgroups για Αρχάριους/Multimedia/WordPerfect","6","null","1993","1","5","1","0","","CS","G123","Ελληνικό","1"
"2006","WIN","Ιδιότυπο Publishing","Corel 4.0 Intellidraw/Windows NT Microsoft on Line/Δίκτυα & Windows/Μνήμη & Windows","7","8","1993","1","6","1","0","","CS","G123","Ελληνικό","1"
"2007","WIN","Ιδιότυπο Publishing","Fonts και εκτυπώσεις στα Windows/Επικοινωνίες στα Windows/Υλοποίηση Εφαρμογών MultiMedia/Δίκτυα και Windows","9","null","1993","1","7","1","0","","CS","G123","Ελληνικό","1"
"2008","WIN","Ιδιότυπο Publishing","Pentium vs i486","10","null","1993","1","8","1","0","","CS","G123","Ελληνικό","1"
"2009","WIN","Ιδιότυπο Publishing","Αρχεία .INF, CD-ROM, Windows NT","11","null","1993","1","9","1","0","","CS","G123","Ελληνικό","1"
"2010","WIN","Ιδιότυπο Publishing","Αρχεία .INF, Εκτυπωτές, Inside Windows, Δίκτυα και Windows, Word 6.0, Foxpro","12","null","1993","1","10","1","0","","CS","G123","Ελληνικό","1"
"2011","WIN","Ιδιότυπο Publishing","Κάρτες οθόνης, Προγραμματισμός στα Windows σε C++ και σε Visual BASIC, Visual C++ 1.5","2","null","1994","2","12","1","0","","CS","G123","Ελληνικό","1"
"2012","WIN","Ιδιότυπο Publishing","Lotus Screen Cam, Statgraphics for Windows, Win - OS/2, CD-ROM Drives","3","null","1994","2","13","1","0","","CS","G123","Ελληνικό","1"
"2013","WIN","Ιδιότυπο Publishing","Winfax Pro για Δίκτυα/GWord for Windows/Προγραμματίστε σε Visual Basic/Modems","4","null","1994","2","14","1","0","","CS","G123","Ελληνικό","1"
"2014","WIN","Ιδιότυπο Publishing","Προγραμματίστε σε Visual Basic/Borland C++ 4.0","5","null","1994","2","15","1","0","","CS","G123","Ελληνικό","1"
"2015","WIN","Ιδιότυπο Publishing","Windows NT 3.5, OS/2 for Windows, Seven 486 Systems, Hard Disks","6","null","1994","2","16","1","0","","CS","G123","Ελληνικό","1"
"2016","WIN","Ιδιότυπο Publishing","Πληροφορική και Εκπαίδευση, Δίκτυα Peer-To-Peer, Corel Draw 5.0","6","null","1994","2","17","1","0","","CS","G123","Ελληνικό","1"
"2017","Windows/DOS Developer's Journal","R & D Publications","Windows NT/Turbo Vision Traps and Techniques/The Windows for Workgroups SDK/Accessing the Keyboard from BASIC","4","null","1993","4","4","1","0","1059-2407","CS","G120A","English","1"
"2018","Windows/DOS Developer's Journal","R & D Publications","Device Drivers/Inside Windows NT Security/3-D Buttons/Paul Bonneau on Multi-Font Edit Controls","5","null","1993","4","5","1","0","1059-2407","CS","G120A","English","1"
"2019","Windows/DOS Developer's Journal","R & D Publications","Windows API Debuggers/Second-Monitor Debugging/Fast Interrupt Handling without VxDs/MRU File Menu Code","6","null","1993","4","6","1","0","1059-2407","CS","G120A","English","1"
"2020","Windows/DOS Developer's Journal","R & D Publications","Software Tools/A C String Extractor/ A Configurable Menu-Based User Interface","7","null","1993","4","7","1","0","1059-2407","CS","G120A","English","1"
"2021","Windows/DOS Developer's Journal","R & D Publications","Object-Oriented Programming","8","null","1993","4","8","1","0","1059-2407","CS","G120A","English","1"
"2022","Windows/DOS Developer's Journal","R & D Publications","Visual Programming","9","null","1993","4","9","1","0","1059-2407","CS","G120A","English","1"
"2023","Windows/DOS Developer's Journal","R & D Publications","Graphics","10","null","1993","4","10","1","0","1059-2407","CS","G120A","English","1"
"2024","Windows/DOS Developer's Journal","R & D Publications","Networks/Windows Network Programming","11","null","1993","4","11","1","0","1059-2407","CS","G120A","English","1"
"2025","Windows/DOS Developer's Journal","R & D Publications","Database Programming","12","null","1993","4","12","1","0","1059-2407","CS","G120A","English","1"
"2026","Windows/DOS Developer's Journal","R & D Publications","Internationalization An International Date Class/Undocumented WinHelp Macros","1","null","1994","5","1","1","0","1059-2407","CS","G120A","English","1"
"2027","Windows/DOS Developer's Journal","R & D Publications","Multimedia, Bitmap Special Effects","2","null","1994","5","2","1","0","1059-2407","CS","G120A","English","1"
"2028","Windows/DOS Developer's Journal","R & D Publications","C++ Member Function Callbacks/An NT Asynch I/O C++Class/Seven Borland C++ v4.0 Tips/More Bitmap Special Effects/Practical C++: Pointers to Member Functions","3","null","1994","5","3","1","0","1059-2407","CS","G120A","English","1"
"2029","Windows/DOS Developer's Journal","R & D Publications","Windows NT","4","null","1994","5","4","1","0","1059-2407","CS","G120A","English","1"
"2030","Windows/DOS Developer's Journal","R & D Publications","Device Drivers/Bitmap Special Effects, Borland's Nasty DLL Bug","5","null","1994","5","5","1","0","1059-2407","CS","G120A","English","1"
"2031","Windows/DOS Developer's Journal","R & D Publications","Debugging","6","null","1994","5","6","1","0","1059-2407","CS","G120A","English","1"
"2032","Windows/DOS Developer's Journal","R & D Publications","Software Tools, Using Windows NT","7","null","1994","5","7","1","0","1059-2407","CS","G120A","English","1"
"2033","Windows/DOS Developer's Journal","R & D Publications","Object-Oriented Programming","8","null","1994","5","8","1","0","1059-2407","CS","G120A","English","1"
"2034","Windows/DOS Developer's Journal","R & D Publications","Memory Management","9","null","1994","5","9","1","0","1059-2407","CS","G120A","English","1"
"2035","Windows/DOS Developer's Journal","R & D Publications","Graphics (Faster Graphics in WinG)","10","null","1994","5","10","1","0","1059-2407","CS","G120A","English","1"
"2036","Windows/DOS Developer's Journal","R & D Publications","Networks Using the Netware Core Protocol Extensions, Using cc:Mail from Visual Basic","11","null","1994","5","11","1","0","1059-2407","CS","G120A","English","1"
"2037","Windows/DOS Developer's Journal","R & D Publications","MFC Programming","12","null","1994","5","12","1","0","1059-2407","CS","G120A","English","1"
"2038","Windows/DOS Developer's Journal","R & D Publications","C++ OWL Command Enablers for Dialogs, Reducing MFC Resource Usage","1","null","1995","6","1","1","0","1059-2407","CS","G120A","English","1"
"2039","Windows/DOS Developer's Journal","R & D Publications","Windows NT / A C++ Class for Memory-Mapped Files / The Ultimate Windows Version Detector","2","null","1995","6","2","1","0","1059-2407","CS","G120A","English","1"
"2040","Windows/DOS Developer's Journal","R & D Publications","Multimedia","3","null","1995","6","3","1","0","1059-2407","CS","G120A","English","1"
"2041","Windows/DOS Developer's Journal","R & D Publications","Communications","4","null","1995","6","4","1","0","1059-2407","CS","G120A","English","1"
"2042","Windows/DOS Developer's Journal","R & D Publications","Device Drivers: - Utility: Dynamic NT Driver Loader - A VxD for Protected-Mode DOS Multitasking","5","null","1995","6","5","1","0","1059-2407","CS","G120A","English","1"
"2043","Windows/DOS Developer's Journal","R & D Publications","Features: Debugging Fixed Memory, An Exception Debugger for Visual C++ v1.5","6","null","1995","6","6","1","0","1059-2407","CS","G120A","English","1"
"2044","Windows/DOS Developer's Journal","R & D Publications","Windows 95: Writing Windows 95 File Monitors, Windows 95 Utility ClipBase","7","null","1995","6","7","1","0","1059-2407","CS","G120A","English","1"
"2045","Windows/DOS Developer's Journal","R & D Publications","Software Tools: An Import Resolver Tool/ A Printer Pass-Through Tool","8","null","1995","6","8","1","0","1059-2407","CS","G120A","English","1"
"2046","Windows/DOS Developer's Journal","R & D Publications","User Interface Programming","9","null","1995","6","9","1","0","1059-2407","CS","G120A","English","1"
"2047","Windows/DOS Developer's Journal","R & D Publications","Graphics/ Visual C++'s Secret 64-Bit Ints","10","null","1995","6","10","1","0","1059-2407","CS","G120A","English","1"
"2048","Windows/DOS Developer's Journal","R & D Publications","Networking/ Understanding NT","11","null","1995","6","11","1","0","1059-2407","CS","G120A","English","1"
"2062","Working Environment in Sweden","Swedish Work Environment Association","Unknown hazards for wommen/Drug tests on the job OK in Sweden/Assembly line work/Smoking is not a private matter","17","null","1993","0","0","1","0","1101-6930","δείγμα","G122","English","1"
"2063","XIII MAGAZINE","Commission of the European Communities","Interview/Hungarian Telecoms/Esprit/Telecoms/Conference/Vision 1250/ETSI/Value Judgement","4","null","1991","0","1","1","0","1017-6950","CS","CS-LIB","English","1"
"2064","XIII MAGAZINE","Commission of the European Communities","Internal Market, Programmes in Action, Standardization, International Perspective","17","null","1992","0","2","1","0","1017-6950","CS","RACE-LIB","English","1"
"2065","XIII MAGAZINE","Commission of the European Communities","RACE: Europe's Broadband Future","7","null","1991","0","2","1","0","1017-6950","CS","RACE-LIB","English","1"
"2066","XIII MAGAZINE","Commission of the European Communities","Mobile Communications","10","null","1991","0","3","1","0","1017-6950","CS","RACE-LIB","English","1"
"2067","XIII MAGAZINE","Commission of the European Communities","Home Systems","12","null","1991","0","4","1","0","1017-6950","CS","RACE-LIB","English","1"
"2068","XIII MAGAZINE","Commission of the European Communities","Road Transport Informatics/Smart cars/Videotext and audiotext in Europe/Manufacturing systems/Business systems","3","null","1992","0","5","2","0","1017-6950","CS","RACE-LIB","English","1"
"2069","XIII MAGAZINE","Commission of the European Communities","Information services/Science parks/Machine translation/ORA programme/Patient data cards/Telecommunications","5","null","1992","0","6","1","0","1017-6950","CS","RACE-LIB","English","1"
"2070","XIII MAGAZINE","Commission of the European Communities","Mail chauvinism/Microprocessors/Standardization/Data protection/Telecommunications","7","null","1992","0","7","1","0","1017-6950","CS","RACE-LIB","English","1"
"2071","XIII MAGAZINE","Commission of the European Communities","Air traffic management/Telecoms equipment/Assistive technology/Interactive multimedia","10","null","1992","0","8","2","0","1017-6950","CS","RACE-LIB","English","1"
"2072","XIII MAGAZINE","Commission of the European Communities","Value Added Telecoms Services","12","null","1992","0","9","1","0","1017-6950","CS","RACE-LIB","English","1"
"2073","XIII MAGAZINE","Commission of the European Communities","Telecoms: Competition in public procurement/Designing for Users/Talking to your PC","5","null","1993","0","10","2","0","1017-6950","CS","RACE-LIB","English","1"
"2074","XIII MAGAZINE","Commission of the European Communities","Community Policy on Telecommunications","9","null","1993","0","11","2","0","1017-6950","CS","CS-LIB","English","1"
"2075","Εκλογή","ΕΠΠΣΚΕ","Τα ανθρώπινα δικαιώματα και η Κοινωνική Εργασία","10","12","1987","0","75","1","0","1105-1575","δείγμα","G117","Ελληνικό","1"
"2076","Εκλογή","ΕΠΠΣΚΕ","Η Φτώχεια στην ΕΥΡΩΠΗ και στην ΕΛΛΑΔΑ","10","3","1989","0","83","1","0","1105-1575","δείγμα","G117","Ελληνικό","1"
"2077","Εκλογή","ΕΠΠΣΚΕ","1. Ατυπα δίκτυα φροντίδας 2. Κοινωνική και μακροοικονομική πολιτική 3. Η νομική δομή της ελληνικής οικογένειας 4. Το πρόγραμμα HAYDYNET στην Ελλάδα.","4","6","1992","0","93","3","0","1105-1575","δείγμα","G117","Ελληνικό","1"
"2078","ΕΛΛΗΝΙΚΟ CHIP","COMPUTER VERLAG S.A.","Υπολογιστικά Περιβάλλοντα, σήμερα, αύριο / Electronic Data Interchange / Fast Ethernet","6","null","1995","0","14","2","0","","δείγμα","G120A","Ελληνικό","1"
"2079","Ενημερωτικό Δελτίο","ΕΠΥ","Αποτελέσματα γενικής συνέλευσης της ΕΠΥ, Απόψεις της ΕΠΥ για την Πληροφορική στην Εκπαίδευση, Εξαγγελθείσα στρατηγική του Υπουργείου Παιδείας για την Πληροφορική στο Δημόσιο","5","6","1986","0","10","1","0","","δείγμα","G122","English","1"
"2080","Ενημερωτικό Δελτίο","Compupress AE","Οι Υβριδικοί Managers/Εκπαιδεύοντας την Πληροφορική της Εκπαίδευσης/3ο Πανελλήνιο Συνέδριο Πληροφορικής","6","8","1990","0","35","1","0","","δείγμα","CS-LIB","Ελληνικό","1"
"2081","Ενημερωτικό Δελτίο","COMPUTER AIDED ΕΠΕ","Η αυγή της δεκαετίας των ΑPI/Χαρακτηριστικές περιπτώσεις ζημιών σε H/Y","3","5","1993","0","48","1","0","","δείγμα","G122","Ελληνικό","1"
"2082","ΕΝΗΜΕΡΩΤΙΚΟ ΔΕΛΤΙΟ","Εταιρεία Στήριξης Ατόμων με Ειδικές Ανάγκες","Τα δικαιώματα των ΑΜΕΑ/ Το ιστορικό του δυσλεξικού παιδιού/ Αυτισμός","17","null","1995","0","6","1","0","","δείγμα","G120A","Ελληνικό","1"
"2083","Επετηρίδα Υγείας 1992","Υπηρεσία Πληροφορικής του ΚΕΣΥ.","Συγκεντρωτικά και Αναλυτικά Λειτουργικά στοιχεία Νοσοκομείων ΕΣΥ","2","null","1994","0","0","1","0","1106-2835","δείγμα","GR83.B.1","Ελληνικό","1"
"2084","Εργοθεραπεία","Σύλλογος Ελλήνων Εργοθεραπευτών","Εφαρμογή Η/Υ σε παιδιά με αναπηρίες","16","null","1993","0","1","1","0","","CS","CS-LIB","Ελληνικό","1"
"2096","Ελληνικό Κέντρο Αναδιανομής Value","Εθνικό Κέντρο Τεκμηρίωσης","IV Πρόγραμμα-Πλαίσιο για δραστηριότητες έρευνας, τεχνολογικής ανάπτυξης και επίδειξης 1994-1998 Προσκλήσεις υποβολής προτάσεων","12","null","1994","0","3","1","0","","CS","G120A","Ελληνικό","1"
"2097","Ελληνικό Κέντρο Αναδιανομής Value","Εθνικό Κέντρο Τεκμηρίωσης","IV Πρόγραμμα-Πλαίσιο για δραστηριότητες έρευνας, τεχνολογικής ανάπτυξης και επίδειξης Τα πρώτα στοιχεία της ανταπόκρισης της ερευνητικής κοινότητας και οι προσκλήσεις υποβολής προτάσεων","6","null","1995","0","4","1","0","","CS","G120A","Ελληνικό","1"
"2098","Ελληνικό Κέντρο Αναδιανομής Value","Εθνικό Κέντρο Τεκμηρίωσης","IV Πρόγραμμα - Πλαίσιο Ερευνας, Τεχνολογικής Ανάπτυξης και Επίδειξης Οι τρέχουσες προσκλήσεις υποβολής προτάσεων","7","null","1995","0","5","1","0","","CS","G120A","Ελληνικό","1"
"2116","Οδηγός Ελληνικής Αγοράς Πληροφορική (Τριμηνιαία έκδοση του περιοδικού ΓΙΑ ΟΛΟΥΣ","Computer για Ολους","Υπολογιστές, Εκτυπωτές, Οθόνες, Αποθηκευτικά μέσα","1","4","1994","0","1","1","0","","CS","CS-LIB","Ελληνικό","1"
"2117","Οδηγός Ελληνικής Αγοράς Πληροφορική (Τριμηνιαία έκδοση του περιοδικού ΓΙΑ ΟΛΟΥΣ","Computer για Ολους","Υπολογιστές, Εκτυπωτές, Οθόνες, Αποθηκευτικά μέσα, Κάρτες γραφικών, Scanners, Modems","5","7","1994","0","2","1","0","","CS","CS-LIB","Ελληνικό","1"
"2118","Οδηγός Ελληνικής Αγοράς Πληροφορική (Τριμηνιαία έκδοση του περιοδικού ΓΙΑ ΟΛΟΥΣ","Computer για Ολους","Ελληνικό & Ξένο Software, Εκτυπωτές, Σκληροί Δίσκοι, CD-ROM Drivers, Κάρτες Γραφικών, Scanners, Modems","9","11","1994","0","3","1","0","","CS","CS-LIB","Ελληνικό","1"
"2119","Οδηγός Ελληνικής Αγοράς Πληροφορική (Τριμηνιαία έκδοση του περιοδικού ΓΙΑ ΟΛΟΥΣ","Computer για Ολους","Ελληνικό & Ξένο Software, Υπολογιστές, Εκτυπωτές, Monitors, Σκληροί δίσκοι, Μονάδες Back-up, CD-ROM Drives, Scanners, Modems, Κάρτες γραφικών.","12","null","1994","0","4","1","0","","CS","CS-LIB","Ελληνικό","1"
"2120","Συνοπτική Στατιστική Επετηρίδα 1985-1986","Εθνική Στατιστική Υπηρεσία της Ελλάδος","Η Συνοπτική Στατιστική Επετηρίδα της Ελλάδος περιλαμβάνει μια σύντομη επισκόπιση των βασικών οικονομικών και κοινωνικών μεγεθών της Χώρας.","17","null","1987","0","0","1","0","0069-8245","δείγμα","CS-LIB","Ελληνικό","1"
"2121","Τεχνικά Χρονικά","Τεχνικό Επιμελητήριο Ελλάδος","Πρακτικά διημέρου έρευνας & τεχνολογίας","4","6","1984","0","0","1","0","","δείγμα","CS-LIB","Ελληνικό","1"
"2129","IEEE/ACM TRANSACTIONS ON NETWORKING","IEEE Computer Society / ACM","transactions papers","10","null","1996","4","5","1","0","1063-6692","CS","G121","English","1"
"2155","IEEE TRANSACTIONS ON KNOWLEDGE AND DATA ENGINEERING","IEEE Computer Society","Knowledge Representation/Reasoning Methods and Systems/Logic Processing/Knowledge Base Systems/Multimedia Systems","10","0","1996","8","5","1","0","1041-4347","CS","G121","English","1"
"2229","Edmund Scientific, Industrial optics Division","Edmund Scientific Company","1997 Optics and Opticallnstruments Catalog","0","0","0","0","971","1","0","","","","","1"
"2243","Interacting with Computers","Elsevier Science B.V.","Papers: A visual approach to versioning for text co-authoring / Interaction of screen distances, screen letter heights and source document distances / Investiogation of voice and text output modes with abstraction in a computer interface / triadic relationship between doctor, computer and patient / Towards a practical measure of hypertext usability","12","0","1996","8","4","1","0","0953-5438","CS","G121","English","1"
"2301","Work and Stress","Taylor & Francis","An international, multidisciplinary quarterly of stress, health, and performance","1","3","1996","10","1","1","0","02678373","CS","","English","1"
"2302","The Journal of the Learning Sciences","Laurence Erlbaum Associates","Biology Diagrams/Positives about Negatives/Learning ""How"" Versus Learning ""When""","0","0","1993/1994","3","1","1","0","1058-8406","δείγμα","G122","English","1"
"2304","Ergonomics","Taylor & Francis","Viewing distance variation and related ophthalmological changes.","5","0","1996","39","5","1","0","0014-0139","δείγμα","","English","1"
"2306","User Modeling and User-Adapted Interaction","Kluwer Academic Publishers","This issue complete Volume 6","10","0","1996","6","4","1","0","0924-1868","CS","G121","English","1"
