paper_id,title,abstract,description,topic,project,year,cnfj,link,soft_copy,hard_copy,full_paper,accepted,cond_accepted,submitted,und_submission,in_press,authors_ids
e67ffb1b-8198-5e5f-a631-688e5272e4ad,Universal Access to eLearning in the Information Society,FALSE,"3rd Conference of the European Association for the Teaching of Academic Writing (EATAW), Athens, Greece, 22-14 June. [On-line Abstract]. Available at: http://eataw2005.hau.gr/speakers_01_abstract.htm#3",Universal Access,,2005,Key-note addresses in major international conferences,net.ucanaccess.jdbc.UcanaccessBlob@4690f583,True,True,False,False,False,False,False,False,{58ab64cb-4629-5b8d-98fe-bc4802df2130}
373570af-1065-5792-98c7-d0228e915bbc,Universal Access to Electronic Health Records,FALSE,"Tutorial in Electronic Health Records: Our Care (EUROREC 2002), Berlin, Germany, 13-14 December.",Universal Access,,2002,Tutorials presented at major international conferences,net.ucanaccess.jdbc.UcanaccessBlob@22fba58c,True,True,False,True,False,False,False,False,{58ab64cb-4629-5b8d-98fe-bc4802df2130}
c175be00-a3a8-5a94-9e32-08c90bf3e00e,Universal Access to Information Society Technologies: Opportunities for People with Disabilities,FALSE,"In K. Miesenberger, J. Klaus, & W. Zangler (Eds), Proceedings of the 8th International Conference on Computers Helping People with Special Needs (ICCHP 2002), Linz, Austria, 15-20 July 2002 (pp. 8-10). Berlin: Springer.",Universal Access,,2002,Proceedings of international conferences (full-paper reviewed),net.ucanaccess.jdbc.UcanaccessBlob@7004e3d,True,True,True,True,False,False,False,False,"{58ab64cb-4629-5b8d-98fe-bc4802df2130,316d020d-907b-5d2d-b861-7530f249d704}"
05d83d95-350a-5f7f-94a3-4411689de79a,Universal Access to Open Distance Learning,FALSE,"1st Seminar ""Advanced Systems for teaching and learning over the World Wide Web"", organised by HERMES - New technologies for Distance Education, University of the Aegean, Karlovassi, Samos.",Distance Learning,,2000,Invited Talks,,False,False,False,False,False,False,False,False,"{1fa2748b-0592-5c6a-a13f-6fe06cca75d7,58ab64cb-4629-5b8d-98fe-bc4802df2130}"
f630cc49-48b9-50dd-963b-8acf0546ad20,Universal Access to Telecommunication Services in Europe - The Guy Gobut report.,FALSE,"Brussels, Belgium: EC DG XIII  COST 219 programme, January 1994, 58 pages. [On-line]. Available at: http://www.stakes.fi/cost219/cosc310.html",Telecommunication services,COST 219,1994,White Papers,,False,True,False,False,False,False,False,False,{58ab64cb-4629-5b8d-98fe-bc4802df2130}
d403a1ca-72ae-5d47-986f-2c18102faec8,Universal Access to telecommunication services in Europe: A review of critical issues,FALSE,"Proceedings of the workshop on ""Elderly - Elderly, disabled and technology, CEU, DG V - DG XII,  Brussels, Belgium, 17-18 January 1994, pp 111-113.",Telecommunication services,COST 219,1994,Invited Talks,,False,True,False,False,False,False,False,False,{58ab64cb-4629-5b8d-98fe-bc4802df2130}
d8ecbfe1-acc2-5501-b1fa-e6a620cffd8f,Universal Access to Telecommunication Services: The Guy Gobut Report,FALSE,"COST 219 Seminar, Budabest, Hungary, 9 November 1993",Telecommunication services,COST 219,1993,Invited Talks,,False,True,False,False,False,False,False,False,{58ab64cb-4629-5b8d-98fe-bc4802df2130}
9ca736a7-7ba4-5250-bab2-f28c934f50a4,Universal Access to the World Wide Web,FALSE,"Day of the Greek W3C Office, Thessaloniki, Greece, 13 October 2001.",Universal Access & Web,,2001,Invited Talks,,False,False,False,False,False,False,False,False,{58ab64cb-4629-5b8d-98fe-bc4802df2130}
c0efc645-b7f9-522a-911f-b490ebd316f3,Universal Access Tools in e-Health-health care support in data and knowledge,FALSE,"Tutorial in the 10th World Congress on Medical Informatics (MIE 2002), Budapest, Hungary, 25-29 August.",Universal Access,,2002,Tutorials presented at major international conferences,,False,False,False,True,False,False,False,False,"{9f774dce-74a4-5f2b-824b-166c4fa375f5,8b7d35c1-bcc9-50c7-8ff4-134c381ebf1d,8b24ff2d-a879-5e38-af99-1ed3b14f78dd,1edc53b6-91d0-5b7c-912a-5f292d86ff08}"
90f72917-64ac-5182-9f3c-b19889c4b4ac,Universal accessibility & standardisation: New opportunities and prospects,FALSE,"In G. Anogiannakis, C. Buhler & M. Soede (Eds), Proceedings of the 4th European Conference for the Advancement of Assistive Technology (AAATE '97), Porto Carras, Greece, 29 September - 2 October 1997, pp. 39-43. Amsterdam: IOS Press",Accessibility,TIDE-ACCESS,1997,Proceedings of international conferences (full-paper reviewed),net.ucanaccess.jdbc.UcanaccessBlob@3b152928,True,True,True,True,False,False,False,False,"{766e9b8b-5888-5554-8521-89633fb70c07,f6068d1e-3e51-5540-8a43-b62a3b23fc45,58ab64cb-4629-5b8d-98fe-bc4802df2130}"
29ba9b45-d8f8-566a-b091-f5fb2d473bc1,Universal accessibility in HCI: Press-oriented design guidelines and tool requirements,FALSE,"4th ERCIM Workshop on ""User Interfaces for All"", Stockholm, Sweden, 19-21 October 1998, 13 pages.",Accessibility,,,,,False,False,False,False,False,False,False,False,"{58ab64cb-4629-5b8d-98fe-bc4802df2130,f6068d1e-3e51-5540-8a43-b62a3b23fc45,ca475e93-f502-5980-96a9-31e882116d7f,596d4cdd-5433-5b20-86eb-72f539bc3673}"
e1fdaa77-8430-58fa-9d14-59d2dce19ec2,Universal accessibility in HCI: Press-oriented design guidelines and tool requirements,FALSE,"In C. Stephanidis & A. Waern (Eds.), Proceedings of the 4th ERCIM Workshop on ""User Interfaces for All"", Stockholm, Sweden, 19-21 October 1998, 13 pages.",Accessibility,,1998,Proceedings of international workshops (full-paper reviewed),,False,True,True,False,False,False,False,False,"{58ab64cb-4629-5b8d-98fe-bc4802df2130,f6068d1e-3e51-5540-8a43-b62a3b23fc45,ca475e93-f502-5980-96a9-31e882116d7f,596d4cdd-5433-5b20-86eb-72f539bc3673}"
44de9dcb-bcbc-569a-b1ea-1fdefd5848bb,Universal accessibility in HCI: Process-oriented design guidelines and tool requirements,FALSE,"In C. Stephanidis & A. Waern (Eds.), Proceedings of the 4th ERCIM Workshop on ""User Interfaces for All"", Stockholm, Sweden, 19-21 October 1998, 13 pages.",Accessibility,,1998,Proceedings of ERCIM Workshops,net.ucanaccess.jdbc.UcanaccessBlob@5395ea39,True,True,False,False,False,False,False,False,"{596d4cdd-5433-5b20-86eb-72f539bc3673,f6068d1e-3e51-5540-8a43-b62a3b23fc45,58ab64cb-4629-5b8d-98fe-bc4802df2130,ca475e93-f502-5980-96a9-31e882116d7f}"
1e01d549-4f2e-5d89-901a-0efc65bd4d5e,Universal accessibility on the Web: Process-oriented design guidelines,TRUE,"In H.-J. Bullinger & J. Ziegler (Eds), Human-Computer Interaction: Communication, Cooperation, and Application Design [Proceedings of the 8th International Conference on Human-Computer Interaction (HCI International '99), Munich, Germany, 22-26 August 1999 (vol. 2, pp. 807-811). London: Lawrence Erlbaum Associates.",Accessibility/Web,,1999,Proceedings of major international conferences,net.ucanaccess.jdbc.UcanaccessBlob@1532c619,True,True,False,True,False,False,False,False,"{ca475e93-f502-5980-96a9-31e882116d7f,f6068d1e-3e51-5540-8a43-b62a3b23fc45,596d4cdd-5433-5b20-86eb-72f539bc3673,58ab64cb-4629-5b8d-98fe-bc4802df2130}"
ce30958c-5fc0-52bd-b385-bfe4659916df,Universal accessibility: Process-oriented design guidelines,TRUE,"In H.-J. Bullinger & J. Ziegler (Eds), Human-Computer Interaction: Communication, Cooperation, and Application Design [Proceedings of the 8th International Conference on Human-Computer Interaction (HCI International '99), Munich, Germany, 22-26 August 1999 (vol. 2, pp. 807-811). London: Lawrence Erlbaum Associates.",Accessibility/Web,,1999,Proceedings of international conferences and workshops (abstract reviewed),net.ucanaccess.jdbc.UcanaccessBlob@7b60c3e,True,True,False,True,False,False,False,False,"{ca475e93-f502-5980-96a9-31e882116d7f,f6068d1e-3e51-5540-8a43-b62a3b23fc45,596d4cdd-5433-5b20-86eb-72f539bc3673,58ab64cb-4629-5b8d-98fe-bc4802df2130}"
d6d1b40e-81f2-546e-956a-7114deeb86d9,Universal Access,FALSE,"In C. Stephanidis (Ed.), Universal Access in Health Telematics - A Design Code of Practice (pp. 3-8). Berlin, Heidelberg: Lecture Notes on Computer Science Series of Springer (LNCS 3041, ISBN 3-540-26167-2).",Universal Access,IS4ALL,2005,Edited and co-authored books,net.ucanaccess.jdbc.UcanaccessBlob@59712875,True,True,False,False,False,False,False,False,{58ab64cb-4629-5b8d-98fe-bc4802df2130}
ca3466c8-3467-59f2-9040-8cd5c4db2442,Universal Design in HCI: A critical review of current research and practice,FALSE,"In proceedings of the Workshop No. 14 ""Universal Design: Towards Universal Access in the info society"", organised in the context of the ACM Conference on Human Factors in Computing Systems (CHI 2001), Seattle, Washington, 31 March-5 April 2001. Available at http://ics.forth.gr/hci/files/ch12001/akoumianakis.pdf",Universal Design,,2001,Position papers in international conferences and workshops,net.ucanaccess.jdbc.UcanaccessBlob@bd2f5a9,True,True,True,False,False,False,False,False,"{f6068d1e-3e51-5540-8a43-b62a3b23fc45,58ab64cb-4629-5b8d-98fe-bc4802df2130}"
62f760de-9f7f-56a0-895b-73b57645b5e4,Universal Design in HCI,FALSE,"W. Karlowski (Ed), ""International Encyclopaedia of Ergonomics and Human Factors"" Taylor & Francis, Inc., 13 pages.",Human-Computer Interaction,,2001,"Invited chapters in encyclopaedias, established series, or books (peer reviewed)",net.ucanaccess.jdbc.UcanaccessBlob@7de4a01f,True,True,False,False,False,False,False,True,"{58ab64cb-4629-5b8d-98fe-bc4802df2130,f6068d1e-3e51-5540-8a43-b62a3b23fc45,1ae1ee28-7d5e-53af-b226-78cdc6526427}"
32539830-37c9-5027-9875-8b9afaf079e3,Universal Design in Human-Computer InteractionI,FALSE,"W. Karlowski (Ed), ""International Encyclopaedia of Ergonomics and Human Factors"" Taylor & Francis, Inc., 13 pages.",Human-Computer Interaction,,2001,Authored chapters in books and encyclopaedias,net.ucanaccess.jdbc.UcanaccessBlob@2adddc06,True,True,False,False,False,False,False,False,"{58ab64cb-4629-5b8d-98fe-bc4802df2130,f6068d1e-3e51-5540-8a43-b62a3b23fc45,1ae1ee28-7d5e-53af-b226-78cdc6526427}"
a4531398-974d-5e5b-b965-8c96a6df271b,Universal Design in the Information Society: A utopia or a challenge?,FALSE,"Michael J. Ellis, Distinguished Annual lecture on Disability Science and Practice, University of Illinois at Urbana - Champaign, 23 April 1999. On-line abstract http://www.disability.uiuc.edu/annual/els/index.php?id=12",Information Society,,1999,Distinguished Lectures,,False,True,False,False,False,False,False,False,{58ab64cb-4629-5b8d-98fe-bc4802df2130}
ec45401a-3959-5054-b997-2a759d488c01,Universally accessible Uis: The unified user interface development,FALSE,"Tutorial in the ACM Conference on Human Factors in Computing Systems (CHI 2001), Seatle, Washington, 31 March - 5 April",,,2001,,,False,False,False,False,False,False,False,False,"{f6068d1e-3e51-5540-8a43-b62a3b23fc45,58ab64cb-4629-5b8d-98fe-bc4802df2130,1ae1ee28-7d5e-53af-b226-78cdc6526427}"
7b4ba480-6157-501b-94ad-9e81050a92f5,Usability Inspection of the WardInHand Prototype,FALSE,"In C. Stephanidis (Ed.), Universal Access in Health Telematics - A Design Code of Practice (pp. 197-208). Berlin, Heidelberg: Lecture Notes on Computer Science Series of Springer (LNCS 3041, ISBN 3-540-26167-2).",Usability,IS4ALL,2005,Edited and co-authored books,net.ucanaccess.jdbc.UcanaccessBlob@37a64f9d,True,True,False,False,False,False,False,False,"{286f1e43-8880-598c-877f-ee0eeb9fe0ec,f6068d1e-3e51-5540-8a43-b62a3b23fc45,58ab64cb-4629-5b8d-98fe-bc4802df2130}"
08965549-9b5a-5a03-85d6-215267224878,Usability requirements for advanced information technology products,FALSE,"11th International Occupational Ergonomics and Safety Conference, Zurich, Switzerland, 11-18 July 1996, pp. 145-150.",Information Technology,,1996,Proceedings of international conferences (full-paper reviewed),net.ucanaccess.jdbc.UcanaccessBlob@3aefae67,True,True,True,True,False,False,False,False,"{f6068d1e-3e51-5540-8a43-b62a3b23fc45,58ab64cb-4629-5b8d-98fe-bc4802df2130}"
ad8a56c5-55bb-50c6-90bb-1a2486ae1390,USE-IT: A tool for lexical design assistance,FALSE,,,,,,,False,False,False,False,False,False,False,False,{}
55c84107-37c8-5949-9030-9d552590f6b2,USE-IT: a tool for lexical design assistance,FALSE,"In C. Stephanidis (Ed.), User Interfaces for All - Concepts, Methods, and Tools (pp. 469-487). Mahwah, NJ: Lawrence Erlbaum Associates (ISBN 0-8058-2967-9, 760 pages).",design tools,,2001,Edited and co-authored books,net.ucanaccess.jdbc.UcanaccessBlob@5d58c727,True,True,False,False,False,False,False,False,"{f6068d1e-3e51-5540-8a43-b62a3b23fc45,58ab64cb-4629-5b8d-98fe-bc4802df2130}"
8e578ef8-036b-57a0-817a-76863941ef88,User Adapted Interaction on the Web,FALSE,"W3C Web Accessibility Initiative Workshop, Santa Clara, California, 6 April 1997",Web Browsers,,1997,Invited Talks,,False,False,False,False,False,False,False,False,"{58ab64cb-4629-5b8d-98fe-bc4802df2130,ca475e93-f502-5980-96a9-31e882116d7f}"
8f3a9e48-5600-589a-8d1e-ee5d8923d883,User Interaction in Digital Libraries: Coping with Diversity through Adaptation,FALSE,"Second European Conference on Research and Advanced Technology for Digital Libraries (ECDL '98), Heraklion, Crete, Greece, 21-23 September 1998, pp. 717-735.",Human-Computer Interaction,,1998,Papers in panel sessions in international conferences,net.ucanaccess.jdbc.UcanaccessBlob@720653c2,True,True,False,False,False,False,False,False,"{596d4cdd-5433-5b20-86eb-72f539bc3673,f6068d1e-3e51-5540-8a43-b62a3b23fc45,58ab64cb-4629-5b8d-98fe-bc4802df2130}"
5b4efeb2-7589-5f08-9cbe-28484805ebfd,User Interaction in Digital Libraries: Copying with Diversity through Adaptation,FALSE,"Panel session :Interaction Design in Digital Libraries, 2nd European Conference on research and Advanced Technology for Digital Libraries (ECDL '98), Heraklion, Crete, Greece, 21-23 September 1998, pp. 717-735. Berlin: Lecture Notes on Computer Science Series of Springer (LNCS 1513, ISBN 3-540-65101-2).",Digital Libraries,,1998,Invited papers in international conferences,net.ucanaccess.jdbc.UcanaccessBlob@15723761,True,True,False,False,False,False,False,False,"{596d4cdd-5433-5b20-86eb-72f539bc3673,f6068d1e-3e51-5540-8a43-b62a3b23fc45,58ab64cb-4629-5b8d-98fe-bc4802df2130}"
7919be9a-b351-5a9b-8d45-07510bc77188,User Interactionin in Digital  Libraries: Coping with Diversity through Adaptation,FALSE,"International Journal on Digital Libraries, special issue ""In the Tradition of Alexandrian Scholars"", 40 pages.",Digital Libraries,,2000,International Journals,net.ucanaccess.jdbc.UcanaccessBlob@72458efc,True,True,True,True,False,False,False,False,"{7e6ca7e1-da64-5931-a4be-f87e0025ff37,596d4cdd-5433-5b20-86eb-72f539bc3673,f6068d1e-3e51-5540-8a43-b62a3b23fc45,58ab64cb-4629-5b8d-98fe-bc4802df2130}"
15988130-c89d-5c3c-9355-3f4964d959d5,User Interface Accessibility: A Retrospective of Current Standardisation Efforts,TRUE,"In G. Salvendy, M.J. Smith & R.J. Koubek (Eds), Design of Computing Systems: Cognitive Considerations [Proceedings of the 7th International Conference on Human-Computer Interaction (HCI International '97), San Francisco, USA, 24-29 August 1997, vol. 1, pp. 469-472. Amsterdam: Elsevier, Elsevier Science.",Accessibility,TIDE-ACCESS,1997,Proceedings of international conferences and workshops (abstract reviewed),net.ucanaccess.jdbc.UcanaccessBlob@7c2a69b4,True,True,False,True,False,False,False,False,"{766e9b8b-5888-5554-8521-89633fb70c07,f6068d1e-3e51-5540-8a43-b62a3b23fc45,58ab64cb-4629-5b8d-98fe-bc4802df2130,1bcc6515-478a-5fd8-be27-8e743280c1f3}"
5386ea73-3d20-5345-ac22-e83aba1e900d,User Interface Adaptation: Evaluation Perspectives,FALSE,"In C. Stephanidis (Ed.), User Interfaces for All - Concepts, Methods, and Tools (pp. 339-352). Mahwah, NJ: Lawrence Erlbaum Associates (ISBN 0-8058-2967-9, 760 pages).",User Interface Adaptation,,2001,Edited and co-authored books,net.ucanaccess.jdbc.UcanaccessBlob@6d2d99fc,True,True,False,False,False,False,False,False,"{58ab64cb-4629-5b8d-98fe-bc4802df2130,470abcd5-f78c-52e7-97ec-5abb62bbf9e0,f6068d1e-3e51-5540-8a43-b62a3b23fc45}"
04dc561d-bf00-58b5-a0b7-9e8caec78dc4,User interface design for PDAs: Lessons and Experience with the WARD-IN-HAND prototype,FALSE," In N. Carbonell, & C. Stephanidis (Eds), Universal Access: Theoretical Perspectives, Practice and Experience - Proceedings of the 7th ERCIM Workshop ""User Interfaces for All"", Paris (Chanitilly), France, 24-25 October (pp. 474-485). Berlin: Lecture Notes on Computer Science Series of Springer (LNCS 2615, ISBN 3-540-00855-1).",User Interface Design,,2003,Proceedings of international workshops (full-paper reviewed),net.ucanaccess.jdbc.UcanaccessBlob@67ec8477,True,True,True,False,False,False,False,False,"{286f1e43-8880-598c-877f-ee0eeb9fe0ec,f6068d1e-3e51-5540-8a43-b62a3b23fc45,58ab64cb-4629-5b8d-98fe-bc4802df2130}"
d4349796-8dd3-5ee1-9e7b-da90b2fae0c8,User Interface Final Development,FALSE,"ACTS AC042 AVANTI Project Deliverable, February 1998, 38 pages.",,ACTS-AVANTI,1998,Project  Deliverables,,False,True,False,False,False,False,False,False,"{7fe27dbb-8775-5ba0-a4bd-15dc260a2c3d,17b2cdf4-7268-5e3b-93a4-88ec54ad814a,596d4cdd-5433-5b20-86eb-72f539bc3673,58ab64cb-4629-5b8d-98fe-bc4802df2130,5b799e33-d58b-5ef7-ba1a-17a2735fda9d,8f3d7ed3-44db-5786-b30c-98ac89336589,ca475e93-f502-5980-96a9-31e882116d7f,b37cff04-5fd7-5dd8-9478-f1fc24be9191,9b45f6cb-4e59-55bc-aab7-0675cbeca2f5,1ae1ee28-7d5e-53af-b226-78cdc6526427}"
ddffa345-0581-555d-ab39-6e88599f0ba0,User Interface issues related to the accessibility of telematic terminals by people with special needs,FALSE,"2nd  COST 219 Conference, Prague, Czechoslovakia, 16-18 September 1991, 10 pages. Commission of the European Communities.",Accessibility,COST 219,1991,Invited papers in international conferences,net.ucanaccess.jdbc.UcanaccessBlob@3122b117,True,True,False,True,False,False,False,False,{58ab64cb-4629-5b8d-98fe-bc4802df2130}
2540b86b-fb57-5f01-a9ad-6f35bdd57977,User Interfaces for All (UI4ALL): Developing Interfaces for diverse User Groups,FALSE,"In A. Jameson, C. Paris & C. Tasso (Eds), Proceedings of the 6th International Conference on User Modeling (UM '97), Chia Laguna, Italy, 2-5 June 1997, pp. 443-444. Series: CISM International Centre for Mechanical Sciences. NR. 383. Berlin:Springer-Verlag",User Interfaces,,1997,Key-note addresses in major international conferences,net.ucanaccess.jdbc.UcanaccessBlob@1813f3e9,True,True,False,False,False,False,False,False,{58ab64cb-4629-5b8d-98fe-bc4802df2130}
88a4652d-9b89-5218-a98e-98f8da81be48,"User Interfaces for All - Concepts, Methods, and Tools",FALSE,"Mahwah, NJ: Lawrence Erlbaum Associates, ISBN 0-8058-2967-9, 760 pages.",Human-Computer Interaction,,2001,Edited and co-authored books,,False,True,False,False,False,False,False,False,{58ab64cb-4629-5b8d-98fe-bc4802df2130}
fc093510-975f-51d9-884b-155714c831da,User Interfaces for All: New Perspectives into Human-Computer Interaction,FALSE,"In C. Stephanidis (Ed.), User Interfaces for All-Concepts, Methods, and Tools (pp.3-17). Mahwah, NJ: Lawrence Erlbaum Associates (ISBN 0-8058-2967-9, 760 pages).",User Interfaces,,2001,Edited and co-authored books,net.ucanaccess.jdbc.UcanaccessBlob@f9b5552,True,True,False,False,False,False,False,False,{}
6bec752a-4dbe-51cb-a124-c511ee5bd353,User Interfaces for All,FALSE,"ERCIM News 39, October 1999, 15-17",User Interfaces,,1999,Editorials and articles in ERCIM News,,False,True,False,False,False,False,False,False,{58ab64cb-4629-5b8d-98fe-bc4802df2130}
57035b21-0be9-50a7-8f39-45ea531c52d1,User modelling and multimodal representations: An approach combining alternative knowledge sources,FALSE,"In C. Stephanidis (Ed), Proceedings of the 1st ERCIM Workshop on Multimodal Human-Computer Interaction, Nancy, France, 2-4 November 1993, 9 pages.",Modelling,,1993,Proceedings of ERCIM Workshops,net.ucanaccess.jdbc.UcanaccessBlob@347bdeef,True,True,True,True,False,False,False,False,"{58ab64cb-4629-5b8d-98fe-bc4802df2130,f6068d1e-3e51-5540-8a43-b62a3b23fc45}"
4c02ff35-dcd2-5e06-9517-32dafa77abc6,User modelling and multimodal representations: An approach combining alternative knowledge sources,FALSE,"In C. Stephanidis (Ed), Proceedings of the 1st ERCIM Workshop ""Towards User Interfaces for All: Current efforts and future trends"", Heraklion, Crete, Greece, 30-31 October (9 pages).",Modelling,,1995,Proceedings of international workshops (full-paper reviewed),net.ucanaccess.jdbc.UcanaccessBlob@6ef7623,True,True,True,True,False,False,False,False,"{58ab64cb-4629-5b8d-98fe-bc4802df2130,f6068d1e-3e51-5540-8a43-b62a3b23fc45}"
54e4a2b1-c5cd-5252-8a22-858202ca9644,User Modelling for Adaptable Interface Design,TRUE,"In Y. Anzai, K. Ogawa & H. Mori (Eds), Symbiosis of Human and Artifact - Future Computing and Design for Human-Computer Interaction [Proceedings of the 6th International Conference on Human-Computer Interaction (HCI International '95)], Tokyo, Japan, 9-14 July 1995, vol. 1, pp.1071-1076. Am,sterdam: Elsevier, Elsevier Science.",Modelling,TIDE-ACCESS,1995,Proceedings of international conferences and workshops (abstract reviewed),net.ucanaccess.jdbc.UcanaccessBlob@2873d672,True,True,False,True,False,False,False,False,"{f6068d1e-3e51-5540-8a43-b62a3b23fc45,58ab64cb-4629-5b8d-98fe-bc4802df2130}"
92ce49b5-2ead-5b54-a4de-eaff429c905a,User Requirements and Usage Life-Cycle for Digital Libraries,TRUE,"In J. Jacko & V. Kathlene Leonard (Eds.), Emergent Application Domains in HCI  - Volume 5 of the Proceedings of the 11th International Conference on Human-Computer Interaction (HCI International 2005), Las vegas, Nevada, USA, 22-27 July, Mahwah, New Jersey: Lawrence Erlbaum Associates. [CD-ROM].",Digital Libraries,,2005,Proceedings of international conferences and workshops (abstract reviewed),net.ucanaccess.jdbc.UcanaccessBlob@1d4664d7,True,True,False,True,False,False,False,False,"{583922dc-cbd2-50e0-ba2d-488830df4218,c9912160-ebde-5fb5-aa86-2a4ef9e00e8b,d887dc74-9189-50bb-8463-4ea525578f73,58ab64cb-4629-5b8d-98fe-bc4802df2130}"
c7328769-4db9-566a-ac20-1b4d18d6b8fd,User Satisfaction with home telecare based on broadband communication,FALSE,"Journal of Telemedicine and Telecare, 8(2), 81-90. [on-line] available at: http://www.catchword.com/cgi-bin/linker?ini=rsm&reqidx=/cw/rsm/1357633x/v8n2/s3/p81",Health Care,,2002,International Journals,net.ucanaccess.jdbc.UcanaccessBlob@47c64cfe,True,True,True,True,False,False,False,False,"{65ce8361-e71b-58fa-a04a-2bc673d1e68e,f2ee0e65-66ba-5760-b0a9-bf5e2b9a324d,c4cdcdd7-cd4e-5e2d-aed4-62c6a9694e9a,5a0b235f-485d-5e97-a289-b1c51b751961,0df13d99-5688-538c-af3d-80d780d0ebbe,da484e30-4c18-593c-a544-a89810254dc5,6a6264c3-d640-5376-9daa-204f724d8ea8,c755eadb-cc32-53af-b2aa-4a7e12dd59c2,7c3596ae-91ad-599b-b069-3c4c074bd433,596d4cdd-5433-5b20-86eb-72f539bc3673,58ab64cb-4629-5b8d-98fe-bc4802df2130,9550c825-951f-5242-9c83-50d47b5ae25d}"
30f6bf2f-abf4-505b-afe8-d8e030121ed1,User-Centered Interface Design: Reusable models and UI Component Repositories,TRUE,"Sixth International Conference on Human-Computer International (HCI International '95), Tokyo, Japan, 9-14 July 1995, pp.86",User Interface Design,TIDE-GUIB,1995,Poster presentations in international conferences,net.ucanaccess.jdbc.UcanaccessBlob@6eafb10e,True,True,False,True,False,False,False,False,"{6548dfe6-6f2d-53c1-8746-0eff646256cd,58ab64cb-4629-5b8d-98fe-bc4802df2130}"
bed9aaf2-4893-56ea-ba1f-2ec320494eda,User-computer interaction in hand-eye coordination tasks,TRUE,"Conference proccedings ""The Computer as an aid for those with special needs"", Shefield, U.K., pp. 55-63",Human-Computer Interaction,,1984,Proceedings of international conferences and workshops (abstract reviewed),,False,True,False,True,False,False,False,False,"{0c8cd36a-8f68-58a5-be01-a224443372a4,58ab64cb-4629-5b8d-98fe-bc4802df2130}"
2bdacb1e-9fa7-5f5c-bb75-0d4c39f8d7e2,Using Non-functional Requirements as Design Drivers for Universal Access,FALSE,"In C. Stephanidis (Ed.), Universal Access in Health Telematics - A Design Code of Practice (pp. 141-155). Berlin, Heidelberg: Lecture Notes on Computer Science Series of Springer (LNCS 3041, ISBN 3-540-26167-2).",Universal Access,IS4ALL,2005,Edited and co-authored books,net.ucanaccess.jdbc.UcanaccessBlob@18a645fd,True,True,False,False,False,False,False,False,"{f6068d1e-3e51-5540-8a43-b62a3b23fc45,58ab64cb-4629-5b8d-98fe-bc4802df2130}"
273829c8-2ec3-5d00-a1d0-a9f71595a143,Virtual Prints: A Novel Interaction Concept for Virtual Environments,FALSE,"ERCIM News 57, April 2004, pp. 54-55.",Virtual prints,INTUITION,2004,Editorials and articles in ERCIM News,net.ucanaccess.jdbc.UcanaccessBlob@48bfb884,True,True,False,False,False,False,False,False,"{470abcd5-f78c-52e7-97ec-5abb62bbf9e0,c9912160-ebde-5fb5-aa86-2a4ef9e00e8b,58ab64cb-4629-5b8d-98fe-bc4802df2130}"
73dc1892-0a60-5585-beeb-b887a787cdfd,Virtual Prints: an empowering tools for virtual environments,TRUE,"In D. Harris, V. Duffy, M. Smith & C. Stephanidis (Eds.), Human - Centred Computing: Cognitive, Social and Ergonomic Aspects - Volume 3 of the Proceedings of the 10th International Conference on Human-Computer Interaction (HCI International 2003), Crete, Greece, 22-27 June (pp. 1426 - 1430). Mahwah, New Jersey: Lawrence Erlabum Associates (ISBN: 0-8058-4932-7).",Virtual prints,VIEW,2003,Proceedings of international conferences and workshops (abstract reviewed),net.ucanaccess.jdbc.UcanaccessBlob@55ea2d70,True,True,False,True,False,False,False,False,"{c9912160-ebde-5fb5-aa86-2a4ef9e00e8b,470abcd5-f78c-52e7-97ec-5abb62bbf9e0,120a1ac5-2ba4-5090-9068-0117b9a49afc,c158cec5-a8a1-5116-99ca-d6a58c4a1883,58ab64cb-4629-5b8d-98fe-bc4802df2130}"
669deeb1-1c40-515e-9eb6-4155cb15e7d2,Virtual Prints: Augmenting Virtual Environments with Interactive Personal Marks,FALSE,"International Journal of Human Computer Studies, special issue on interaction with virtual environments, 64 (3), 221-239.",Virtual prints,VIEW,2006,International Journals,net.ucanaccess.jdbc.UcanaccessBlob@4aac85fa,True,True,True,True,False,False,False,False,"{470abcd5-f78c-52e7-97ec-5abb62bbf9e0,c9912160-ebde-5fb5-aa86-2a4ef9e00e8b,58ab64cb-4629-5b8d-98fe-bc4802df2130}"
099ffc0f-6155-52b8-831f-c3047a833efe,Virtual Prints: Leaving trails in Virtual Environments,FALSE,"In Proceedings of the 8th Eurographics Workshop on Virtual Environments, Barcelona, Spain, 30-31 May.",Virtual prints,VIEW,2002,Proceedings of international workshops (full-paper reviewed),net.ucanaccess.jdbc.UcanaccessBlob@7c28c1,True,True,True,False,False,False,False,False,"{470abcd5-f78c-52e7-97ec-5abb62bbf9e0,120a1ac5-2ba4-5090-9068-0117b9a49afc,c158cec5-a8a1-5116-99ca-d6a58c4a1883,58ab64cb-4629-5b8d-98fe-bc4802df2130}"
