Abstract,Accepted,CnfJ,CondAccepted,Description,FullPaper,HardCopy,InPress,Link,PaperID,Project,SoftCopy,Submitted,Title,Topic,UndSubmission,Year
false,true,invited papers in international conferences,false,"2nd  cost 219 conference, prague, czechoslovakia, 16-18 september 1991, 10 pages. commission of the european communities.",false,true,false,net.ucanaccess.jdbc.ucanaccessblob@3122b117,87,cost 219,true,false,user interface issues related to the accessibility of telematic terminals by people with special needs,accessibility,false,1991
false,true,invited papers in international conferences,false,"cost 219 conference on telecommunications for people with special needs, lisbon, portugal, november 1991, 6 pages. commission of the european communities.",false,true,false,,88,cost 219,false,false,access to terminals,accessibility,false,1991
false,true,invited talks,false,"conference in the framework of the concerted action programme on technology and blindness comac bme, stuttgart, germany, december 1991, 9 pages",false,false,false,,89,concerted action programme (comac-bme),false,false,considerations for an integrated gui environment accessible by blind people in the context of a uims architecture,accessibility,false,1991
false,false,invited papers in international conferences,false,"in g. astbrink (ed), proceedings of the 3rd cost 219 conference, dublin, ireland, june 1992, 12 pages. commission of the european communities.",false,true,false,net.ucanaccess.jdbc.ucanaccessblob@534ca02b,90,cost 219,true,false,access to isdn services by people with special needs: user interface issues,accessibility,false,1992
false,false,invited papers in international conferences,false,"first international handy-insertion bi-annual conference, lyon, france, 17-18 november 1993, 10 pages",false,true,false,net.ucanaccess.jdbc.ucanaccessblob@29a23c3d,91,tide-core,true,false,towards a single european market for rehabilitation (assistive) technology goods: some critical issues,assistive technology,false,1993
false,true,invited papers in international conferences,false,"in r. besson (ed.), proceedings of the 5th cost 219 conference on ""trends in technologies for disabled and elderly"", tregastel, france, 7-8 1994, pp. 165-172. brussels: commission of the european communities (isbn 951-33-0004-8).",false,true,false,,92,cost 219,false,false,human machine interface technology and interpersonal communication aids (6 pages),human-computer interaction,false,1994
false,true,invited papers in international conferences,false,"in r. heller (eds.) proceedings of the acm multimedia '95, nsf  workshop on ""adaptive multimedia technologies for people with disabilities, san francisco, usa, 10 november 1995, 11 pages. new york: acm press.",false,true,false,net.ucanaccess.jdbc.ucanaccessblob@4b6ac111,93,tide-access,true,false,towards multimedia interfaces for all: a new generation of tools supporting integration of design-time and run-time adaptivity methods,user interface design,false,1995
false,true,invited talks,false,"cost 219 seminar on ""databases and information systems for people with disability, madrid, spain, 14 november 1995, 3 pages.",false,true,false,,94,cost 219,false,false,towards information sharing in rehabilitation field,assistive technology,false,1995
false,false,ics-forth technical reports,false,"technical report, ics-forth / tr-089, heraklion, crete, greece, may 1993, 94 pages",false,true,false,,95,tide-guib,false,false,investigation of uims architectures for the development of user interfaces concurrently accessible by blind and sighted users,uims,false,1993
false,false,ics-forth technical reports,false,"technical report, ics-forth / tr-090, june 1993, heraklion, crete, greece, 95 pages",false,true,false,,97,tide-core,false,false,a methodological approach for modelling the rehabilitation technology market in europe,modelling,false,1993
false,false,ics-forth technical reports,false,"technical report , ics-forth / tr-104, heraklion, crete, greece, december 1993, 17 pages. [on-line]. available at: ftp://ftp.ics.forth.gr/tech-reports/1993/1993.tr104.framework_innovation_european_rt_market.ps.gz",false,true,false,,98,tide-core,false,false,a conceptual framework for determining critical aspects of innovation in the european rehabilitation technology market,innovation,false,1993
false,false,ics-forth technical reports,false,"technical report, ics-forth / tr 105, december 1993, 16 pages. [on-line] available at: ftp.ics.forth.gr/tech-reports/1993/1993.tr105.determinants_of_innovation_european_rtmarket.ps.gz",false,true,false,,99,tide-core,false,false,on the determinants of innovation in the european rehabilitation (assisitive) technology market,innovation,false,1993
false,false,ics-forth technical reports,false,"technical report, ics-forth / tr 106, december 1993, 13 pages. [on-line] available at: ftp.ics.forth.gr/tech-reports/1993/1993.tr106.rehabilitation_rtmarket_product_taxonomy.ps.gz",false,true,false,,100,tide-core,false,false,rehabilitation technology product taxonomy: a conceptual tool for analysing products and extracting demand determinants,assistive technology,false,1993
false,false,ics-forth technical reports,false,"ics-forth / tr 107, december 1993, 17 pages. [on-line] available at: ftp.ics.forth.gr/tech-reports/1993/1993.tr107.demand_supply_provisionsystem_european_rtmarket.ps.gz",false,true,false,,101,tide-core,false,false,"the demand, supply and provision system of the rehabilitation technology market in europe: a modelling perspective",assistive technology,false,1993
false,false,ics-forth technical reports,false,"ics-forth / tr 108, december 1993, 13 pages. [on-line]. available at://ftp.ics.forth.gr/tech-reports/1993/1993.tr108.framework_modelling_european_rtmarket.pas.gz",false,true,false,,102,tide-core,false,false,an analytical framework for modelling the rehabilitation (assistive) technology market in europe,modelling,false,1993
false,false,ics-forth technical reports,false,"ics-forth / tr 109, december 1993, 19 pages. [on-line]. available at: ftp.ics.forth.gr/tech-reports/1993/1993.tr109.demand_in_european_rt_market.ps.gz",false,true,false,,103,tide-core,false,false,critical aspects of demand in the assistive technology market in europe,assistive technology,false,1993
false,false,ics-forth technical reports,false,"ics-forth / tr 110, december 1993, 19 pages. [on-line] available at: ftp.ics.forth.gr/tech-reports/1993/1993.tr110. technology_transfer_european_rtindustry.ps.gz",false,true,false,,104,tide-core,false,false,technology transfer and the rehabilitation technology industry in europe,technology transfer,false,1993
