Copies,EndMonth,ISSN,NewsletterID,Number,Photocopies,Publisher,Shelf,StartMonth,Subscriber,Theme,Title,Volume,Year
1,6,,1365,,0,acm sigchi,g123,5,cs,in this issue (a second look at leonardo's laptop),sigchi bulletin (a supplement to interactions),,2003
1,4,,1366,,0,acm sigchi,g123,3,cs,in this issue (top 10 reasons to come to chi 2003),sigchi bulletin (a supplement to interactions),,2003
1,0,0097-8930,1367,1,0,acm siggraph,g121,2,cs,focus: education and vr technology,siggraph computer graphics,37,2003
1,0,,1368,72,0,acm,g121,1,cs,"letter from the chair person / letter from the editor / acm disability initiative / sigcaph business meeting, july 2002 / acm conference on unioversal usability / a summery of the assets 2002 conference / pizza the hard and fast way",sigcaph newsletter,,2002
1,9,,1369,2-3,0,acm,g121,6,cs,contents: hypertext: foe to print / as we do write: hyperterms for hypertext / report from the first workshop on spatial hypertext,sigweb newsletter,9,2000
1,0,04381629,1370,5,0,human factors and ergonomics society,g122,5,cs,human factors and homeland security,hfes bulletin,46,2003
1,0,04381629,1371,6,0,human factors and ergonomics society,g122,6,cs,standards committee activities,hfes bulletin,46,2003
1,0,,1372,,0,irc πραξη,g122,4,cs,προκηρυξεις (συνοπτικη παρουσιαση): innov-1 / e & t συνεργασία ελλάδος-κουβας / nest-a / science and society-4 / science and society-5 / ελευθω,πραξη: διάχυση τεχνολογίας,,2003
1,0,,1373,,0,irc πραξη,g122,5,cs,προκηρυξεις (συνοπτικη παρουσιαση): συνεργασία ελλάδας - γαλλίας / επαν 4.2 / επαν 2.8 / inco acc-ssa,πραξη: διάχυση τεχνολογίας,,2003
1,0,,1374,,0,irc πραξη,g122,6,cs,προκηρυξεις (συνοπτικη παρουσιαση) επαν 4.4.5- ανοικτες θυρες / συνεργασία ελλάδας - πολωνίας,πραξη: διάχυση τεχνολογίας,,2003
1,5,,1375,,0,irc πραξη,g122,7,cs,προκηρυξεις (συνοπτικη παρουσιαση): life 2003-2004 /eten 2003/1 διευρωπαϊκά τηλεπικοινωνιακά δίκτυα / interreg iiic / επαν 4.3 / ist-2 / tren-2 / ακμων,πραξη: διάχυση τεχνολογίας,,2003
1,0,,1376,8,0,υπουργείο οικονομίας & οικονομικών,,2,cs,διείσδυση νέων τεχνολογιών / σε τροχιά σύγκλισης με την εε,infosoc,,2003
1,0,,1377,9,0,υπουργείο οικονομίας & οικονομικών,,3,cs,οικονομία: οι ολοκληρωμένες ηλεκτρονικές συναλλαγές επί θύραις,infosoc,,2003
1,0,,1378,10,0,υπουργείο οικονομίας & οικονομικών,,4,cs,η κοινωνία της πληροφορίας σύμμαχος του αποκλεισμού,infosoc,,2003
1,0,1109-5040,1379,14,0,"υπουργείο ανάπτυξης, γγετ",γ124,1,cs,"οι προτεραιότητες της ελληνικής προεδρίας για την ανάπτυξη / η ελλάδα ""τρέχει"" για την ε&τα με υψηλούς ρυθμούς / εύσημα στην ελλάδα για την προεδρία του ευρηκα",ερευνώντας,,2003
1,5,1109-5040,1380,16,0,"υπουργείο ανάπτυξης, γγετ",γ124,4,cs,συμβούλιο υπουργών ανταγωνιστικότητας / δύο χρόνια επαν / οι δραστηριότητες του ιχθυκα,ερευνώντας,,2003
1,0,0097-8418,1381,2,0,acm/sigcse,g121,6,cs,iticse 2002 working group reports,inroads - sigcse bulletin,35,2003
1,0,04381629,1382,7,0,human factors and ergonomics society,g122,7,cs,welcome to denver,hfes bulletin,46,2003
1,0,10226559,1383,226,0,european commission,g121,7,cs,commission makes the case for eu-funded embryonic stem cell research,cordis focus,,2003
1,0,10226559,1384,225,0,european commission,g121,7,cs,deniozos reviews highlights and lowlights of eu greek presidency,cordis focus,,2003
1,0,10226559,1385,43,0,european commission,g121,6,cs,emerging digital media / telemedicine improves quality of medical treatment / horizontal furnace gets vertical results / wastewater sludge monitoring control / new perspectives on ic miniaturisation,cordis focus rtd results,,2003
1,0,04381629,1386,8,0,human factors and ergonomics society,g122,8,cs,national ergonomics month coming soon,hfes bulletin,46,2003
1,0,0097-8930,1387,2,0,acm siggraph,g121,5,cs,painting by numbers,siggraph computer graphics,37,2003
1,0,10226559,1388,228,0,european commission,g121,9,cs,busquin calls on african governments to support edctp,cordis focus,,2003
1,0,10226559,1389,222,0,european commission,g121,6,cs,what role for foresight in an enlarged europe?,cordis focus,,2003
1,3,,1390,5,0,σεπε,g143,1,,αφιέρωση: erp συστήματα,σεπε news,,2003
1,0,04381629,1391,9,0,human factors and ergonomics society,g122,9,cs,hfes web site survey,hfes bulletin,46,2003
1,0,10226559,1392,44,0,european commission,g121,9,cs,ist special: mechanical stress: italian experiment promises increased accuracy in nano-electronics / contetnt management becomes smarter / single platform for cross-referential online databases / virtual reality sensory desigh system / laserlock - fighting global software piracy,cordis focus rtd results,,2003
1,0,10913556,1393,1,0,acm,g122,4,cs,group 2003 conference and workshop announcement,siggroup bulletin,23,2002
1,0,10226559,1395,227,0,european commission,g121,8,cs,the ethnic project: giving ethnic minorities access to science careers,cordis focus,,2003
1,0,,1396,3,0,ieee,g121,9,cs,region 8 committee meets in iceland,ieee region 8 news,6,2003
1,0,04381629,1397,10,0,human factors and ergonomics society,g122,10,cs,"preliminary call for proposals human factors and ergonomics society 48th annual meeting (new orleans, louisiana, 20-24 september 2004",hfes bulletin,46,2003
1,0,0097-8930,1398,3,0,acm siggraph,g121,8,cs,about the cover: communication and the growth of information,siggraph computer graphics,37,2003
1,0,,1399,,0,irc πραξη,g122,10,cs,prokhryjeis (synoptikh paroysiash) / ermhs / ebdomada episthmhs kai texnologias / pened / praje b,πραξη: διάχυση τεχνολογίας,,2003
1,9,,1400,7,0,σεπε,g143,7,,"h tehnologia sthn kardia ths dhmokratikhs leitourgias (k. skandalidis) / olympiakoi agwnes kai nees tehnologies (gianna aggelopoulou) / h poreia tou epixeirhsiakou programmatos ""koinwnia ths plhroforias""",σεπε news,,2003
1,0,10226559,1401,231,0,european commission,g121,10,cs,commission answers calls for a european research council,cordis focus,,2003
1,0,10226559,1402,232,0,european commission,g121,11,cs,"europe's leading research organisations pledge to strengthen era: seven of europe's to research organisations have signed a statement of intent, along with the commission, outlining their coommitment to developing the european resrach area (era)",cordis focus,,2003
2,0,,1403,4,0,ieee,g121,11,cs,ieee fellow honoured by britain's quenn elezabeth / r8 teams succed in washington,ieee region 8 news,6,2003
1,0,,1405,,0,,γ122,0,,,acmmembernet,,
1,0,,1406,1,0,υπουργείο οικονομίας & οικονομικών,,7,cs,τι είναι το υπηρεσικαό π΄ρογραμμα΄κό πρβωνία της πληροφορίας,infosoc,,2002
1,0,,1407,11,0,υπουργείο οικονομίας & οικονομικών,,5,cs,η κοινωνία της πληροφοριας καταλυτης και στην υγεία,infosoc,,2003
1,0,,1408,12-13,0,υπουργείο οικονομίας & οικονομικών,,7,cs,πολιτιστικη κινητοποιηση για την κοινωνια της πληροφοριας,infosoc,,2003
1,0,,1409,14-15,0,υπουργείο οικονομίας & οικονομικών,,9,cs,η κοινωνια της γνωσης περιμενει τισ επιχειρησεις,infosoc,,2003
1,0,,1410,16,0,υπουργείο οικονομίας & οικονομικών,,10,cs,η ευρυζωνικοτητα εφαλτηριο για αναπτυξη και προοδο,infosoc,,2003
1,0,,1411,17,0,υπουργείο οικονομίας & οικονομικών,,11,cs,η εθνικη άμυνα βασιζεται πλεον στις νεες τεχνολογιες,infosoc,,2003
1,0,,1412,18,0,υπουργείο οικονομίας & οικονομικών,,12,cs,ηταν μια καλή χρονιά,infosoc,,2003
1,0,10254013,1413,41,0,european commission,g121,11,cs,european innovation scoreboard 2003,cordis focus supplement,,2003
1,0,10226559,1414,234,0,european commission,g121,12,cs,both basic and applied research recognised in 2003 descartes prize,cordis focus,,2003
1,0,04381629,1415,11,0,human factors and ergonomics society,g122,11,cs,opinion: defending the independence of hf/e science,hfes bulletin,46,2003
1,0,10913556,1416,2,0,acm,g122,8,cs,this issue presents selected papers from a workshop at cve 2002 and cscw 2002 on storytelling and cooperative activities.,siggroup bulletin,23,2002
1,0,,1417,,0,irc πραξη,g122,12,cs,prokhryjeis (synoptikh paroysiash): epan 2.9.5 / epan 2.5.2 / epan 2.9.3 / food-2 / infrastructures-4 / euratom 2004-fixed,πραξη: διάχυση τεχνολογίας,,2003
1,0,10226559,1418,230,0,european commission,g121,10,cs,busquin-europe should be motor for increased international collaboration,cordis focus,,2003
1,0,10226559,1419,233,0,european commission,g121,11,cs,prodi hints at higher eu budget for research and innovation,cordis focus,,2003
1,0,10226559,1420,45,0,european commission,g121,10,cs,new super particles offer profit from cleaning toxic and metal waste,cordis focus rtd results,,2003
1,0,10226559,1421,46,0,european commission,g121,11,cs,"better screening, better milk. in this issue: analysis of nox formation enhances boiler efficiency / a successful experiment in co-ordinating european scientists / quality control for nano circuits / simulator for modelling and design of reaction separation processes",cordis focus rtd results,,2003
1,0,,1422,,0,irc πραξη,g122,1,cs,prokhryjeis (epan / nmp / transport / inco,πραξη: διάχυση τεχνολογίας,,2004
1,12,,1423,8,0,σεπε,g143,10,,"koinwnia ths plhrogforias, anaptyjh kai antagvistikothta / h apasxolhsh sthn ellada kai sthn evrwpaikh ;enwsh / evryzwnika diktya gia thn ejelijh ths plhroforias",σεπε news,,2003
1,0,04381629,1424,12,0,human factors and ergonomics society,g122,12,cs,recent human factors contributions to improve military operations,hfes bulletin,46,2003
1,0,,1425,8,0,"centre for hci design, city university",g122,13,δείγμα,research coming to fruition,hcid news,,2003
1,0,10226559,1426,235,0,european commission,g121,12,cs,new statistics confirm decline in eu research investment and performance,cordis focus,,2003
1,0,10226559,1427,236,0,european commission,g121,1,cs,irish presidency announces research and innovation priorities,cordis focus,,2004
1,0,10226559,1428,237,0,european commission,g121,1,cs,"research must be considered a key priority, prodi tells presidency and parliament",cordis focus,,2004
1,0,,1429,19,0,υπουργείο οικονομίας & οικονομικών,,1,cs,ενα στοιχημα που πρεπει να κερδισει η ελλαδα,infosoc,,2004
1,0,0097-8418,1430,3,0,acm/sigcse,g121,9,cs,"conference proceedings of the 8th annual sigcse conference on innovation and technology in computer science education, june 30 - july 2, 2003, thessaloniki, greece",inroads - sigcse bulletin,35,2003
1,0,,1431,,0,irc πραξη,g122,2,cs,επαν 2.5.2 πιστοποιηθειτε / εεε/ειε ευφυής ενέργεια για την ευρώπη / επαν 2.7.1 ενίσχυση ολοκληρωμένωνεπιχειρηματικών σχεδίων πολύ μικρών και μικρών επιχειρήσεων,πραξη: διάχυση τεχνολογίας,,2004
1,0,04381629,1432,1,0,human factors and ergonomics society,g122,1,cs,"this belt's for you , america",hfes bulletin,47,2003
1,0,10226559,1433,238,0,european commission,g121,2,cs,"report on women scientists in central and eastern europe shows women still ""misused by society""",cordis focus,,2004
1,0,0097-8930,1434,4,0,acm siggraph,g121,11,cs,about the cover: hans westman,siggraph computer graphics,37,2003
1,0,,1435,,0,irc πραξη,g122,3,cs,expert mission programme on care and rehabilitation of people with disabilities nicosia 6 - 7 april 2004  επαν 4.5.1 υποδομές υποστήριξης της μακροπρόθεσμης βιωσιμότητας των έργων ετα και επίδειξης / επαν 8.2.1 κατάρτιση  ανθρώπινου δυναμικού των επιχειρήσεων που θα ενισχυθούν στο πλαίσιο του μέτρου 2.5 / επαν 2.8. ενίσχυση επιχειρηματικότητας ατόμων με αναπηρίες /science and society-8 βραβεία rene descartes /econtent,πραξη: διάχυση τεχνολογίας,,2004
1,0,10254013,1436,47,0,european commission,g121,2,cs,virtual reality gets real. in this issue: hospitals get electronic medicare /getting a handle on slagging and fouling / modelling bubble behavior for water treatment through ultrasound / virtual design of reactive separations,cordis focus supplement,,2004
1,0,10226559,1438,240,0,european commission,g121,3,cs,"jrc director-general tells of his new role as ""repairer and developer"", which is now comuing to an end",cordis focus,,2004
1,0,04381629,1439,2,0,human factors and ergonomics society,g122,2,cs,ergonomics in education,hfes bulletin,47,2004
1,0,,1440,20,0,υπουργείο οικονομίας & οικονομικών,,2,cs,ξεκίνησε η προεργασία για το δ΄ κοινοτικό πλαίσιο στήριξης,infosoc,,2004
1,2,1109-5040,1441,21,0,"υπουργείο ανάπτυξης, γγετ",γ124,1,cs,υπουργική συνάντηση οοσα για ε&τ / η ελληνική οικονομία μέχρι το 2010 / ο απολογισμός του δρ. δ. δενιόζου,ερευνώντας,,2004
1,0,0097-8418,1442,4,0,acm/sigcse,g121,12,cs,,inroads - sigcse bulletin,35,2003
1,0,10226559,1444,239,0,european commission,g121,2,cs,unlocking the value of reearch results for smes,cordis focus,,2004
1,0,,1445,,0,irc πραξη,g122,4,cs,ενίσχυση μμε στον τομέα της μεταποίησης μέσω των πεπ / interreg iiic. προώθηση της διαπεριφερειακης συνεργασίας / eten 2004/1 διευρωπαϊκά τηλεπικοινωνιακά δίκτυα / ιννοv-4: περιφερειακές πολιτικές καινοτομίας / παβετ-νε 2004,πραξη: διάχυση τεχνολογίας,,2004
1,0,10226559,1446,241,0,european commission,g121,3,cs,prodi highlights need for urgency while welcoming calls for a weuropean security programme,cordis focus,,2004
1,3,,1447,1,0,ieee,g121,2,cs,ieee life fellowhonored by russia's president putin,ieee region 8 news,7,2004
1,0,,1448,75,0,acm,g121,1,cs,accessibility standards for operating systems / assers 2004 / the doctoral consortium at cuu 2003,sigcaph newsletter,,2003
1,0,,1449,,0,irc πραξη,g122,5,cs,"επιστημονική και τεχνολογική συνεργασία ελλάδας-γαλλίας, ελλάδας-ρωσίας, ελλάδας-ισπανίας 2004-2006.",πραξη: διάχυση τεχνολογίας,,2004
1,0,10913556,1450,3,0,acm,g122,12,cs,can community knowledge exceed its members? / virtual collaboration in oil and gas organisations,siggroup bulletin,23,2002
1,0,04381629,1451,5,0,human factors and ergonomics society,g122,5,cs,hf/e managers speak out,hfes bulletin,47,2004
1,0,10254013,1452,49,0,european commission,g121,5,cs,"in this issue: tumour progression under the microscope / trace metals, dom and uv radiation - a deadly compination? / safer parcel deliveries with parcelcall / i robot, the future of robotics engineering",cordis focus supplement,,2004
1,0,0097-8930,1453,1,0,acm siggraph,g121,2,cs,explore & discover,siggraph computer graphics,38,2004
1,0,04381629,1454,3,0,human factors and ergonomics society,g122,3,cs,how to get nsf research funding,hfes bulletin,47,2004
1,0,04381629,1455,4,0,human factors and ergonomics society,g122,4,cs,what do hfes members need top know?,hfes bulletin,47,2004
1,0,10254013,1456,48,0,european commission,g121,4,cs,in this issue: the virtual commute: virtual medical care less prone to medical errors / the benefits of calculating better indoor environments / rolling over the clover / co-operative ticket management system for european engineering.,cordis focus supplement,,2004
1,0,10226559,1457,245,0,european commission,g121,5,cs,politicians and researchers look for direction at the crossraods' of the university debate,cordis focus,,2004
1,0,10226559,1458,246,0,european commission,g121,6,cs,"green light for software patenting, red light for community patent",cordis focus,,2004
1,0,,1459,2,0,ieee,g121,5,cs,v/c strategic planning levent onural talks to r8news,ieee region 8 news,7,2004
1,0,,1460,,0,irc πραξη,g122,6,cs,επιστημονική και τεχνολογική συνεργασία ελλάδας οδγ 2004-2007 / επιστημονική και τεχνολογική συνεργασία ελλάδας - σλοβενίας 2004-2006,πραξη: διάχυση τεχνολογίας,,2004
1,8,,1461,,0,irc πραξη,g122,7,cs,νεες προκηρυξεις: ist-3 / ist-fetpi / ist-nmp-2 / global-3 / lifescihealth-5,πραξη: διάχυση τεχνολογίας,,2004
1,0,10226559,1462,243,0,european commission,g121,4,cs,"new mood in europe must be seized, says mep",cordis focus,,2004
1,0,10226559,1463,244,0,european commission,g121,5,cs,"increased mobility and access to structural funds should lift research after 1 may, says president of the estonian parliament",cordis focus,,2004
1,0,10226559,1464,248,0,european commission,g121,6,cs,commission launches debate on fp7,cordis focus,,2004
1,7,04381629,1465,6-7,0,human factors and ergonomics society,g122,6,cs,welcome to new orleans!,hfes bulletin,47,2004
1,0,04381629,1466,8,0,human factors and ergonomics society,g122,8,cs,human factors represented at congressional exhibition on science @ work,hfes bulletin,47,2004
1,0,10226559,1467,50,0,european commission,g121,6,cs,in this issue: understanding immulogical maturation in early life / europe's biggest electro-magnetic coil / new approach for advanced fragment separator / diamond wire cutting edge to cleaner excavation,cordis focus rtd results,,2004
1,0,10226559,1468,249,0,european commission,g121,7,cs,dutch ministers quietly confident about achieving presidency priorities,cordis focus,,2004
1,0,10226559,1469,250,0,european commission,g121,7,cs,unice outlines its expectations to the dutch presidency,cordis focus,,2004
1,0,10226559,1470,251,0,european commission,g121,8,cs,enterprise and information society commissioner proposes simplified lisbon strategy,cordis focus,,2004
1,0,0097-8930,1471,2,0,acm siggraph,g121,5,cs,visfiles: scientific visualisation in small animal imaging,siggraph computer graphics,38,2004
1,0,0097-8418,1472,2,0,acm/sigcse,g121,6,cs,,inroads - sigcse bulletin,36,2004
1,0,,1473,25,0,υπουργείο οικονομίας & οικονομικών,,9,cs,η ευρυζωνικότητα προϋπόθεση για ανάπτυξη και πρόοδο.,infosoc,,2004
1,0,,1474,,0,irc πραξη,g122,9,cs,νεες προκηρυξεις: food-3 / tren-3 / hydrogen-1,πραξη: διάχυση τεχνολογίας,,2004
1,0,,1475,3,0,ieee,g121,9,cs,"new ieee milestone celebrates 100 years of the ""electronics age""",ieee region 8 news,7,2004
1,0,10913556,1476,2,0,acm,g122,8,cs,coop'04 / ecscw 2003 / computer-supported collaborative learning (cscl).,siggroup bulletin,24,2003
1,0,10913556,1477,1,0,acm,g122,4,cs,group 2003 - post conference report / group 2003 - conference on supporting group work,siggroup bulletin,24,2003
1,0,10254013,1478,21,0,european commission,g121,9,cs,empowering people in the information society,cordis focus supplement,,2004
1,0,10226559,1479,51,0,european commission,g121,8,cs,in this issue: lighter solar collector made 50% more efficient / software and fire hose enhance fire-fighting resources / leading the way for cell phone internet connections / advanced motion controllers get multi-facet focus,cordis focus rtd results,,2004
1,0,0097-8930,1480,3,0,acm siggraph,g121,8,cs,,siggraph computer graphics,38,2004
1,0,04381629,1481,9,0,human factors and ergonomics society,g122,9,cs,science forum on patient safety,hfes bulletin,47,2004
1,0,10254013,1482,2,0,european commission,g121,8,cs,e-business: riding the waves of innovation,cordis focus supplement,,2004
1,0,,1483,26,0,υπουργείο οικονομίας & οικονομικών,,10,cs,"""συζευξις"": υπογράφτηκαν οι πρώτες συμβάσεις",infosoc,,2004
1,0,,1484,,0,irc πραξη,g122,10,cs,νεες προκηρυξεις: ε & τ συνεργασίας ελλ.- βουλγ. / ελλ -κίνας / ελλ.- βρετ. / mobility 1 /13 / 2/ energy 3,πραξη: διάχυση τεχνολογίας,,2004
1,0,,1485,76,0,acm,g121,6,cs,w4a-international crossdisciplinary workshop on web accessibility 2004,sigcaph newsletter,,2003
1,0,04381629,1486,10,0,human factors and ergonomics society,g122,10,cs,"preliminary call for proposals human factors and ergonomics society 49th annual meeting, orlando florida, 26-30 september 2003.",hfes bulletin,47,2004
1,0,,1487,,0,irc πραξη,g122,11,cs,"neeς προκηρυξεις: life, e&t συνεργασία ελλάδας - ουκρανίας",πραξη: διάχυση τεχνολογίας,,2004
1,0,,1488,4,0,ieee,g121,11,cs,most successful africon ever,ieee region 8 news,7,2004
1,0,04381629,1489,11,0,human factors and ergonomics society,g122,11,cs,exciting times at hfes,hfes bulletin,47,2004
1,0,,1490,,0,irc πραξη,g122,12,cs,νεες προκηρυξεις: επαν 1.1.2 / ιννοv-6 / σωκρατης / ssp-4 -infrastructures-5-enter 2004 / enter 2004,πραξη: διάχυση τεχνολογίας,,2004
1,0,,1491,79,0,acm,,6,cs,"a word about sigaccess / report on cwuaat 2004 / exploring the gap between natural speech, typing and speech-based dictation / beyond standards: reaching usability goals through user participation.",sigaccess newsletter,,2004
1,0,04381629,1492,12,0,human factors and ergonomics society,g122,12,cs,neuroergonomics: harnessing the power of brain science for hf/e,hfes bulletin,47,2004
1,0,04381629,1493,1,0,human factors and ergonomics society,g122,1,cs,enhancing strategic studies for homeland defense,hfes bulletin,48,2004
1,0,04381629,1494,2,0,human factors and ergonomics society,g122,2,cs,"federation annual meeting features student forum, emerging technologies prsentation",hfes bulletin,48,2005
1,0,,1495,80,0,acm,,9,cs,rehabilitation engineering research center for the advancement of cognitive technologies,sigaccess newsletter,,2004
1,0,,1496,81,0,acm,,1,cs,dba design challenge: engaging design professionals with inclusive design,sigaccess newsletter,,2005
1,0,0097-8930,1497,4,0,acm siggraph,g121,11,cs,visfiles: visualization for security,siggraph computer graphics,38,2004
1,0,10226559,1499,252,0,european commission,g121,2,cs,jnez potocnik: we want to enter as a main player on the main stage,cordis focus,,2005
1,0,10913556,1500,3,0,acm,g122,12,cs,part i: special issue on ommunity based learning / part ii: student research projects,siggroup bulletin,24,2004
1,0,0097-8418,1501,4,0,acm/sigcse,g121,12,cs,iticse 2004 working group report,inroads - sigcse bulletin,36,2004
1,0,,1502,1,0,ieee,g121,3,cs,"meetour new director, baldomir zajc",ieee region 8 news,8,2005
1,0,,1503,,0,irc πραξη,g122,3,cs,"επαν 2.8.1 ""ενίσχυση νεανικής επιχειρηματικότητας"" / αναπτυξη βεπε και αναβάθμιση υσφιστάμενων οργανωμένων χώρων υποδοχής επιχειρήσεων / pasr-2005: ενίσχυση του ευρωπαϊκού βιομηχανικού δυναμικού έρευνας για την ασφάλεια",πραξη: διάχυση τεχνολογίας,,2005
1,0,10226559,1504,253,0,european commission,g121,3,cs,european parliament committee supports commission's plans for future research policy,cordis focus,,2005
1,0,,1505,,0,irc πραξη,g122,4,cs,"επαν 2.8.1 ""ενίσχυση νεανικής επιχειρηματικότητας"" / ε&τ  συνεργασία ελλάδας - αλβανίας / συνεργασία ελλάδας - ισπανίας / συνεργασία ελλάδας - τσεχίας / συνεργασία ελλάδας - γαλλίας 2005-2007",πραξη: διάχυση τεχνολογίας,,2005
1,0,04381629,1506,4,0,human factors and ergonomics society,g122,4,cs,"soldier-centred design tools: recent developments, xchallenges, and paths forward",hfes bulletin,48,2005
1,0,10226559,1508,254,0,european commission,g121,4,cs,"the seventh framework programme: cooperation, ideas, people and capacities",cordis focus,,2005
1,0,,1509,,0,irc πραξη,g122,5,cs,"επαν 2.11.1 ""ενισχυση ανταγωνιστικότητας των πολύ μικρών επιχειρήσεων εμπορίου / επενδύσεις μεταποίησης και εμπορίας γεωργικών προϊόντων / aero-2 / aero-1/ space-1/innov-8 / transport-4 / transport-2",πραξη: διάχυση τεχνολογίας,,2005
1,0,0097-8418,1510,1,0,acm/sigcse,g125,3,cs,"conference proceedings of the thirty-sixth sigcse technical symposium on computer science education, february 23-27, 2005, st. louis, missouri",inroads - sigcse bulletin,37,2005
1,0,10913556,1511,1,0,acm,g122,0,cs,online learning,siggroup bulletin,25,2005
1,0,10913556,1512,2,0,acm,g122,0,cs,"contents: networks, control and life forms / do culture and technology interact? overcoming technological barriers to intercultural communication in virtual communities",siggroup bulletin,25,2005
1,0,10226559,1513,257,0,european commission,g121,7,cs,high expectations for uk presidency,cordis focus,,2005
1,7,04381629,1514,6-7,0,human factors and ergonomics society,g122,6,cs,welcome to central florida,hfes bulletin,48,2005
1,0,0097-8930,1515,2,0,acm siggraph,g121,5,cs,visfiles: toward new grounds in visualisation,siggraph computer graphics,39,2005
1,0,,1516,,0,irc πραξη,g122,9,cs,προκηρυξεις: μετεχω / mobility,πραξη: διάχυση τεχνολογίας,,2005
1,0,,1517,3,0,ieee,g121,9,cs,ieee milestones and volunteer training dominate post-paris meeting agenda,ieee region 8 news,8,2005
1,0,04381629,1518,9,0,human factors and ergonomics society,g122,9,cs,"thanks for the memories…from wendy a. rogers, hfes president to marvin dainoff",hfes bulletin,48,2005
1,0,0097-8418,1519,3,0,acm/sigcse,g125,9,cs,"conference proceedings  of the 10th annual sigcse conference on innovation and technology in computer science education, june 27-29 2005, monte de caparica, portugal.",inroads - sigcse bulletin,37,2005
1,0,10226559,1521,258,0,european commission,g121,9,cs,experts to continue monitoring threat of avian influenza outbreak in europe.,cordis focus,,2005
1,0,,1522,,0,irc πραξη,g122,10,cs,προκυρηξεις επαν πεπ,πραξη: διάχυση τεχνολογίας,,2005
1,0,04381629,1523,10,0,human factors and ergonomics society,g122,10,cs,"hf/e in the post-9/11, post-katrina world: a personal view",hfes bulletin,48,2005
1,0,,1524,,0,irc πραξη,g122,11,cs,προκυρηξεις πεπ,πραξη: διάχυση τεχνολογίας,,2005
1,0,10226559,1525,259,0,european commission,g121,10,cs,commission publishes proposals for fp7 specific programmes,cordis focus,,2005
1,0,04381629,1526,11,0,human factors and ergonomics society,g122,11,cs,who knows about human factors and ergonomics? a lot more people than you might think,hfes bulletin,48,2005
1,0,04381629,1527,12,0,human factors and ergonomics society,g122,12,cs,hfes 50th anniversary event planning begins,hfes bulletin,48,2005
1,0,0097-8418,1528,2,0,acm/sigcse,g125,6,cs,invited editorial: do we need any mathematics in computer science curricula?,inroads - sigcse bulletin,37,2005
1,0,10226559,1529,256,0,european commission,g121,6,cs,commission outs forard 10-point plan for simplification in fp7,cordis focus,,2005
1,0,10226559,1530,255,0,european commission,g121,5,cs,new esfri report proposez 23 research infrastructures for construction during fp7,cordis focus,,2005
1,0,0097-8930,1531,1,0,acm siggraph,g121,2,cs,learning through computer-generated visualisation,siggraph computer graphics,39,2005
1,8,,1532,,0,irc πραξη,g122,7,cs,νεες προκηρυξεις: επαν / mobility / euratom 2005-6 / science and society,πραξη: διάχυση τεχνολογίας,,2005
1,0,,1533,,0,irc πραξη,g122,1,cs,νεες προκηρυξεις: marco polo / πεπ κεντρικής μακεδονίας / επαν / inco-wbc / science and society,πραξη: διάχυση τεχνολογίας,,2006
1,0,0097-8418,1534,4,0,acm/sigcse,g125,12,cs,iticse 2005 working group reports,inroads - sigcse bulletin,37,2005
1,0,04381629,1535,1,0,human factors and ergonomics society,g122,1,cs,canine factors and human factors: an opportunity for collaboration?,hfes bulletin,49,2006
1,0,,1536,,0,irc πραξη,g122,2,cs,"νεες προκηρυξεις: ssp-5a. υποστήριξη πολιτικών και πρόβλεψη επιστημονικών κλαι τεχνολογικών αναγκών / ssp-5binfluenza / ist-6 τεχνολογίες κοινωνίας της πληροφορίας / mobility-4 διαλέξεις και επιμορφωτικά μαθήματα ""μαρία κιουρί""",πραξη: διάχυση τεχνολογίας,,2006
1,0,04381629,1537,2,0,human factors and ergonomics society,g122,2,cs,on the gusp of a crisis - connecting the dots,hfes bulletin,49,2006
1,0,,1538,1,0,ieee,g121,3,cs,franklin's house is opened to public,ieee region 8 news,9,2006
1,0,10226559,1539,262,0,european commission,g121,1,cs,first galileo satellite in orbit,cordis focus,,2006
1,0,10226559,1540,263,0,european commission,g121,2,cs,"minister speaks of the four ""cs"" governing austrian presidency's plans for research",cordis focus,,2006
1,0,,1541,,0,irc πραξη,g122,3,cs,νεες προκηρυξεις: επαν 2.7.3 μμε-βυ / επαν 2.5.2. / erasmus mundus / pasr-2006,πραξη: διάχυση τεχνολογίας,,2006
1,0,10226559,1542,264,0,european commission,g121,3,cs,commission proposes two-tier structure for eit,cordis focus,,2006
1,0,04381629,1543,3,0,human factors and ergonomics society,g122,3,cs,automation in it service delivery: human factors challenges,hfes bulletin,49,2006
1,0,,1544,,0,irc πραξη,g122,4,cs,νεες προκηρυξεις: επαν 4.4.3 τεχνομαθεια v / δραστηριότητες διαδοσης και εκμετάλλευσης (συνέδρια/σεμινάρια) για την αξιοποίηση των αποτελεσμάτων των σχεδίων σωκρατης,πραξη: διάχυση τεχνολογίας,,2006
1,0,0097-8418,1546,1,0,acm/sigcse,g125,3,cs,"thirty-seventh sigsce technical symposium on computer sience education, march 1-5 2006, houston-texas",inroads - sigcse bulletin,38,2005
1,0,04381629,1547,4,0,human factors and ergonomics society,g122,4,cs,design of the sirius radio interface: an interview with stephen wilcox,hfes bulletin,49,2006
1,0,10254013,1548,52/53,0,european commission,g121,4,cs,"technology opportunities: innovation, rtd, biology, medicine, energy, environment, information technology, telecommunications, industrial technologies",cordis focus supplement,,2006
