BookID_Books,Title_Books,Theme_Books,Category_Books,Publisher_Books,PublicationYear,ISBN_Books,CoverType,Origin_Books,Shelf_Books,CopiesNo,FotocopiesNo,Includes,Title_norm_Books,BookID_Books1,Author Name,Author Middle,Author Surname,Co-Authors,Title_Books1,Theme_Books1,Type,Category_Books1,Date of publication,Publisher_Books1,ISBN_Books1,Kind,Origin_Books1,Shelf_Books1,State,When_Borrowed,Who_Borrowed,Field18,Title_norm_Books1,similarity_score,Confidence,MatchType
1724,The Soar Papers Research on Integrated Intelligence Volume One,The Soar Project is an investigation into the architecture underlying intelligent behavior with the goal of developing and applying a unified theory of natural and artificial intelligence.,book,MIT Press,1993,0262680718,paperback,CS,G121,1.0,0,,the soar papers research on integrated intelligence volume one,1725,Paul,S.,Rosenbloom,"Paul S. Rosenbloom, John E. Laird, Allen Newell",The Soar Papers Research on Integrated Intelligence Volume Two,The Soar Project is an investigation into the architecture underlying intelligent behavior with the goal of developing and applying a unified theory of natural and artificial intelligence.,book,Artificial Intelligence,1993,MIT Press,0262680718,paperback,CS,G121,available,,,,the soar papers research on integrated intelligence volume two,96.7741935483871,High (≥ high_confidence),Fuzzy
1725,The Soar Papers Research on Integrated Intelligence Volume Two,The Soar Project is an investigation into the architecture underlying intelligent behavior with the goal of developing and applying a unified theory of natural and artificial intelligence.,book,MIT Press,1993,0262680718,paperback,CS,G121,1.0,0,,the soar papers research on integrated intelligence volume two,1724,Paul,S.,Rosenbloom,"Paul S. Rosenbloom, John E. Laird, Allen Newell",The Soar Papers Research on Integrated Intelligence Volume One,The Soar Project is an investigation into the architecture underlying intelligent behavior with the goal of developing and applying a unified theory of natural and artificial intelligence.,book,Artificial Intelligence,1993,MIT Press,0262680718,paperback,CS,G121,available,,,,the soar papers research on integrated intelligence volume one,96.7741935483871,High (≥ high_confidence),Fuzzy
1743,Designing and Using Human Computer Interfaces and Knowledge Based Systems Advances in Human Factors/,"Proceedings of the Third International Conference on Human-Computer Interaction, Boston, Massachusetts, September 18-22, 1989, Volume II.",proceedings,Elsevier Science Publishers,1989,044488078X,hardbound,CS,G121,1.0,0,,designing and using human computer interfaces and knowledge based systems advances in human factors/,1743,Gavriel,,Salvendy,"Gavriel Salvendy, Michael J. Smith",Designing and Using Human Computer Interfaces and Knowledge Based Systems Advances in Human Factors/Ergonomics 12B,"Proceedings of the Third International Conference on Human-Computer Interaction, Boston, Massachusetts, September 18-22, 1989, Volume II.",proceedings,Human-Computer Interaction,1989,Elsevier Science Publishers,044488078X,hardbound,CS,G121,available,,,,designing and using human computer interfaces and knowledge based systems advances in human factors/ergonomics 12b,93.45794392523364,Medium (>= score_threshold),Fuzzy
1789,Adaptive User Interfaces: Principles and Practice,This book presents a coherent and comprehensive overview of the research area of adaptive user interfaces.,book,Elsevier Science Publishers,1993,0444815457,hardbound,CS,G121,1.0,0,,adaptive user interfaces: principles and practice,1789,Matthias,,Schneider-Hufschmidt,"Matthias Schneider-Hufschmidt, Thomas Kuhme, Uue Malinowski",Adaptive User Interfaces Principles and Practice,This book presents a coherent and comprehensive overview of the research area of adaptive user interfaces.,book,User Interfaces,1993,Elsevier Science Publishers,0444815457,hardbound,CS,G121,unavailable,1994-12-12 00:00:00.0,Ακουμιανάκης Δήμος,,adaptive user interfaces principles and practice,98.96907216494846,High (≥ high_confidence),Fuzzy
1829,Hypertext '93 Proceedings,"Proceedings of the fifth ACM Conference on Hypertext Proceedings, held in Seattle, Washington USA, November 14-18, 1993",proceedings,ACM Press,1993,0897916247,paperback,CS,,1.0,0,,hypertext '93 proceedings,1889,P.,David,Stotts,"P. David Stotts, Rick Furuta",Hypertext '91 Proceedings,"Proceedings of the 3rd Conference on Hypertext , held in San Antonio, Texas, December 15-18, 1991",proceedings,Hypertext,1991,ACM Press,0897914619,paperback,CS,,unavailable,1995-07-06 00:00:00.0,CS,,hypertext '91 proceedings,96.0,High (≥ high_confidence),Fuzzy
1846,Software Engineering,This book describes the disciplines required in the development of large computer software systems.,book,Addison-Wesley Publishing Company,1982,020113795X,paperback,CS,G121,1.0,0,,software engineering,108,Robert,S.,Arnold,Robert S. Arnold,Software Reengineering,This book is intended for software engineering practitioners and researchers.,book,Software Reengineering,1993,IEEE Computer Society Press,0818632720,hardbound,CS,G121,available,,,,software reengineering,95.23809523809524,High (≥ high_confidence),Fuzzy
1859,SIGGRAPH 96 Computer Graphics Proceedings,"Proceedings of the annual ACM Conference on Computer Graphics and Interactive Techniques, held at Louisiana New Orleans, August 4-9, 1996.",proceedings,Addison-Wesley/ACM SIGGRAPH,1996,0201948001,paperback,CS,G121,1.0,0,,siggraph 96 computer graphics proceedings,642,Steve,,Cunningham,Steve Cunningham,SIGGRAPH 94 Computer Graphics Proceedings,"Conference Proceedings on  Computer Graphics, July 24-29, 1994",proceedings,Computer Graphics,1994,ACM Press/Addison-Wesley,0201607956,paperback,CS,G121,available,,,,siggraph 94 computer graphics proceedings,97.5609756097561,High (≥ high_confidence),Fuzzy
1889,Hypertext '91 Proceedings,"Proceedings of the 3rd Conference on Hypertext , held in San Antonio, Texas, December 15-18, 1991",proceedings,ACM Press,1991,0897914619,paperback,CS,,1.0,0,,hypertext '91 proceedings,1829,Rosemary,,Simpson,"Rosemary Simpson, Dave Farkas",Hypertext '93 Proceedings,"Proceedings of the fifth ACM Conference on Hypertext Proceedings, held in Seattle, Washington USA, November 14-18, 1993",proceedings,Hypertext,1993,ACM Press,0897916247,paperback,CS,,unavailable,1995-07-06 00:00:00.0,CS,,hypertext '93 proceedings,96.0,High (≥ high_confidence),Fuzzy
1897,"AAAI'93 Proceedings of the Eleventh National Conference on Artificial Intelligence July 11-6 1993, W","This manual contains user information for the 19"" and 16"" Color Monitors",manual,Sun Microsystems,1990,800519510,paperback,GUIB,GUIB-LIB,1.0,0,,"aaai'93 proceedings of the eleventh national conference on artificial intelligence july 11-6 1993, w",79,,,American Association for Artificial Intelligence,American Association for Artificial Intelligence,"AAAI'93 Proceedings of the Eleventh National Conference on Artificial Intelligence July 11-6 1993, Washington, D.C.","This volume contains accepted papers that describe significant contributions to all aspects of AI, including the principles underlying cognition, perception, and action in humans and machines.",proceedings,Artificial Intelligence,1993,AAAI Press/MIT Press,0262510715,paperback,CS,G121,available,,,,"aaai'93 proceedings of the eleventh national conference on artificial intelligence july 11-6 1993, washington, d.c.",93.02325581395348,Medium (>= score_threshold),Fuzzy
1915,Desktop SPARCstation IPC Installation Guide,"This manual provides illustrated instructions for adding hardware to your system, such as printers, terminals and modems.",manual,Sun Microsystems,1990,800556510,spiral,GUIB,RTI-LIB(box_C),1.0,0,,desktop sparcstation ipc installation guide,1916,,,"Sun Microsystems, Inc.","Sun Microsystems, Inc.",Desktop SPARCstation IPX Installation Guide,"This manual provides illustrated instructions for adding hardware such as monitors, external storage devices, printers, terminals, and modems to your system.",manual,Sun Systems,1991,Sun Microsystems,800577210,spiral,RACE,RTI-LIB(box_C),available,,,,desktop sparcstation ipx installation guide,97.67441860465117,High (≥ high_confidence),Fuzzy
1916,Desktop SPARCstation IPX Installation Guide,"This manual provides illustrated instructions for adding hardware such as monitors, external storage devices, printers, terminals, and modems to your system.",manual,Sun Microsystems,1991,800577210,spiral,RACE,RTI-LIB(box_C),1.0,0,,desktop sparcstation ipx installation guide,1915,,,"Sun Microsystems, Inc.","Sun Microsystems, Inc.",Desktop SPARCstation IPC Installation Guide,"This manual provides illustrated instructions for adding hardware to your system, such as printers, terminals and modems.",manual,Sun Systems,1990,Sun Microsystems,800556510,spiral,GUIB,RTI-LIB(box_C),available,,,,desktop sparcstation ipc installation guide,97.67441860465117,High (≥ high_confidence),Fuzzy
1927,SunDiag User's Guide,This manual provides a SunView-based user interface for the tests formerly executed under the Sun System Diagnostic Known as sysdiag and for Sundiag tests written for new Sun products.,manual,Sun Microsystems,1990,800381810,paperback,GUIB,RTI-LIB(box_A),1.0,0,,sundiag user's guide,1987,,,SunSoft,SunSoft,SunDiag 4.3 User's Guide,,manual,Sun Systems,1993,Sun Microsystems,801531910,paperback,,G120A,available,,,,sundiag 4.3 user's guide,90.9090909090909,Medium (>= score_threshold),Fuzzy
1930,SunOS Reference Manual (Volume I),This manual describes publicly accessible commands in alphabetic order.,manual,Sun Microsystems,1988,800382710,ντοσιέ,GUIB,GUIB-LIB,1.0,0,,sunos reference manual (volume i),1931,,,"Sun Microsystems, Inc.","Sun Microsystems, Inc.",SunOS Reference Manual (Volume II),This manual describes all of the system calls.,manual,Sun Systems,1990,Sun Microsystems,800382710,ντοσιέ,GUIB,GUIB-LIB,available,,,,sunos reference manual (volume ii),98.50746268656717,High (≥ high_confidence),Fuzzy
1930,SunOS Reference Manual (Volume I),This manual describes publicly accessible commands in alphabetic order.,manual,Sun Microsystems,1988,800382710,ντοσιέ,GUIB,GUIB-LIB,1.0,0,,sunos reference manual (volume i),1932,,,"Sun Microsystems, Inc.","Sun Microsystems, Inc.",SunOS Reference Manual (Volume III),This manual describes formats of files used by various programs.,manual,Sun Systems,1990,Sun Microsystems,800382710,ντοσιέ,GUIB,GUIB-LIB,available,,,,sunos reference manual (volume iii),97.05882352941175,High (≥ high_confidence),Fuzzy
1931,SunOS Reference Manual (Volume II),This manual describes all of the system calls.,manual,Sun Microsystems,1990,800382710,ντοσιέ,GUIB,GUIB-LIB,1.0,0,,sunos reference manual (volume ii),1930,,,"Sun Microsystems, Inc.","Sun Microsystems, Inc.",SunOS Reference Manual (Volume I),This manual describes publicly accessible commands in alphabetic order.,manual,Sun Systems,1988,Sun Microsystems,800382710,ντοσιέ,GUIB,GUIB-LIB,available,,,,sunos reference manual (volume i),98.50746268656717,High (≥ high_confidence),Fuzzy
1931,SunOS Reference Manual (Volume II),This manual describes all of the system calls.,manual,Sun Microsystems,1990,800382710,ντοσιέ,GUIB,GUIB-LIB,1.0,0,,sunos reference manual (volume ii),1932,,,"Sun Microsystems, Inc.","Sun Microsystems, Inc.",SunOS Reference Manual (Volume III),This manual describes formats of files used by various programs.,manual,Sun Systems,1990,Sun Microsystems,800382710,ντοσιέ,GUIB,GUIB-LIB,available,,,,sunos reference manual (volume iii),98.55072463768116,High (≥ high_confidence),Fuzzy
1932,SunOS Reference Manual (Volume III),This manual describes formats of files used by various programs.,manual,Sun Microsystems,1990,800382710,ντοσιέ,GUIB,GUIB-LIB,1.0,0,,sunos reference manual (volume iii),1930,,,"Sun Microsystems, Inc.","Sun Microsystems, Inc.",SunOS Reference Manual (Volume I),This manual describes publicly accessible commands in alphabetic order.,manual,Sun Systems,1988,Sun Microsystems,800382710,ντοσιέ,GUIB,GUIB-LIB,available,,,,sunos reference manual (volume i),97.05882352941175,High (≥ high_confidence),Fuzzy
1932,SunOS Reference Manual (Volume III),This manual describes formats of files used by various programs.,manual,Sun Microsystems,1990,800382710,ντοσιέ,GUIB,GUIB-LIB,1.0,0,,sunos reference manual (volume iii),1931,,,"Sun Microsystems, Inc.","Sun Microsystems, Inc.",SunOS Reference Manual (Volume II),This manual describes all of the system calls.,manual,Sun Systems,1990,Sun Microsystems,800382710,ντοσιέ,GUIB,GUIB-LIB,available,,,,sunos reference manual (volume ii),98.55072463768116,High (≥ high_confidence),Fuzzy
1957,OpenWindows Developer's Guide 3.0.1: Programmer's Guide to the OLIT Code Generator Solaris 2.3,,manual,Sun Microsystems,1993,800761411,paperback,,G120A,1.0,0,,openwindows developer's guide 3.0.1: programmer's guide to the olit code generator solaris 2.3,1958,,,SunSoft,SunSoft,OpenWindows Developer's Guide 3.0.1: Programmer's Guide to the XView ToolKit Code Generator Solaris 2.3,,manual,Sun Systems,1993,Sun Microsystems,800761211,paperback,,G120A,available,,,,openwindows developer's guide 3.0.1: programmer's guide to the xview toolkit code generator solaris 2.3,95.43147208121827,High (≥ high_confidence),Fuzzy
1958,OpenWindows Developer's Guide 3.0.1: Programmer's Guide to the XView ToolKit Code Generator Solaris ,,manual,Sun Microsystems,1993,800761211,paperback,,G120A,1.0,0,,openwindows developer's guide 3.0.1: programmer's guide to the xview toolkit code generator solaris,1957,,,SunSoft,SunSoft,OpenWindows Developer's Guide 3.0.1: Programmer's Guide to the OLIT Code Generator Solaris 2.3,,manual,Sun Systems,1993,Sun Microsystems,800761411,paperback,,G120A,available,,,,openwindows developer's guide 3.0.1: programmer's guide to the olit code generator solaris 2.3,93.26424870466322,Medium (>= score_threshold),Fuzzy
1958,OpenWindows Developer's Guide 3.0.1: Programmer's Guide to the XView ToolKit Code Generator Solaris ,,manual,Sun Microsystems,1993,800761211,paperback,,G120A,1.0,0,,openwindows developer's guide 3.0.1: programmer's guide to the xview toolkit code generator solaris,1958,,,SunSoft,SunSoft,OpenWindows Developer's Guide 3.0.1: Programmer's Guide to the XView ToolKit Code Generator Solaris 2.3,,manual,Sun Systems,1993,Sun Microsystems,800761211,paperback,,G120A,available,,,,openwindows developer's guide 3.0.1: programmer's guide to the xview toolkit code generator solaris 2.3,98.01980198019804,High (≥ high_confidence),Fuzzy
1979,Solaris 2.3 User's Guide to System Administration,,manual,Sun Microsystems,1993,801528610,paperback,,G120A,1.0,0,,solaris 2.3 user's guide to system administration,2008,,,SunSoft,SunSoft,SunOS 5.3 User's Guide to System Administration,,manual,Sun Systems,1993,Sun Microsystems,801528610,paperback,,G120,available,,,,sunos 5.3 user's guide to system administration,91.66666666666666,Medium (>= score_threshold),Fuzzy
1987,SunDiag 4.3 User's Guide,,manual,Sun Microsystems,1993,801531910,paperback,,G120A,1.0,0,,sundiag 4.3 user's guide,1927,,,"Sun Microsystems, Inc.","Sun Microsystems, Inc.",SunDiag User's Guide,This manual provides a SunView-based user interface for the tests formerly executed under the Sun System Diagnostic Known as sysdiag and for Sundiag tests written for new Sun products.,manual,Sun Systems,1990,Sun Microsystems,800381810,paperback,GUIB,RTI-LIB(box_A),available,,,,sundiag user's guide,90.9090909090909,Medium (>= score_threshold),Fuzzy
1997,SunOS 5.3 Reference Manual Section 1. User Comands (A-M),,manual,Sun Microsystems,1993,801529710S1A,paperback,,G120A,1.0,0,,sunos 5.3 reference manual section 1. user comands (a-m),1998,,,SunSoft,SunSoft,SunOS 5.3 Reference Manual Section 1. User Comands (N-Z),,manual,Sun Systems,1993,Sun Microsystems,801529710S1N,paperback,,G120A,available,,,,sunos 5.3 reference manual section 1. user comands (n-z),96.42857142857144,High (≥ high_confidence),Fuzzy
1998,SunOS 5.3 Reference Manual Section 1. User Comands (N-Z),,manual,Sun Microsystems,1993,801529710S1N,paperback,,G120A,1.0,0,,sunos 5.3 reference manual section 1. user comands (n-z),1997,,,SunSoft,SunSoft,SunOS 5.3 Reference Manual Section 1. User Comands (A-M),,manual,Sun Systems,1993,Sun Microsystems,801529710S1A,paperback,,G120A,available,,,,sunos 5.3 reference manual section 1. user comands (a-m),96.42857142857144,High (≥ high_confidence),Fuzzy
2001,SunOS 5.3 Reference Manual Section 3. Library Routines (A-M),,manual,Sun Microsystems,1993,801529710S3A,paperback,,G120A,1.0,0,,sunos 5.3 reference manual section 3. library routines (a-m),2002,,,SunSoft,SunSoft,SunOS 5.3 Reference Manual Section 3. Library Routines (N-Z),,manaul,Sun Systems,1993,Sun Microsystems,801529710S3N,paperback,,G120A,available,,,,sunos 5.3 reference manual section 3. library routines (n-z),96.66666666666669,High (≥ high_confidence),Fuzzy
2002,SunOS 5.3 Reference Manual Section 3. Library Routines (N-Z),,manual,Sun Microsystems,1993,801529710S3N,paperback,,G120A,1.0,0,,sunos 5.3 reference manual section 3. library routines (n-z),2001,,,SunSoft,SunSoft,SunOS 5.3 Reference Manual Section 3. Library Routines (A-M),,manual,Sun Systems,1993,Sun Microsystems,801529710S3A,paperback,,G120A,available,,,,sunos 5.3 reference manual section 3. library routines (a-m),96.66666666666669,High (≥ high_confidence),Fuzzy
2008,SunOS 5.3 User's Guide to System Administration,,manual,Sun Microsystems,1993,801528610,paperback,,G120,1.0,0,,sunos 5.3 user's guide to system administration,1979,,,SunSoft,SunSoft,Solaris 2.3 User's Guide to System Administration,,manual,Sun Systems,1993,Sun Microsystems,801528610,paperback,,G120A,available,,,,solaris 2.3 user's guide to system administration,91.66666666666666,Medium (>= score_threshold),Fuzzy
2024,Mental Models and Human-Computer Interaction 2,"This is the volume 2 of ""Mental Models in Human-Computer Interaction"" and is published as an edited report of the ""8th Interdisciplinary Workshop in ""Informatics and Psychology"" which was held in Scharding (Austria) in June 1989.",proceedings,Elsevier Science Publishers,1991,0444886028,hardbound,CS,G121,1.0,0,,mental models and human-computer interaction 2,49,D.,,Ackermann,"D. Ackermann, M.J. Tauber",Mental Models and Human-Computer Interaction 1,"This book presents selected papers of the ""6th Interdisciplinary Workshop in Informatics and Psychology"" which was held in Scharding, Austria in June 1987.",book,Human-Computer Interaction,1990,Elsevier Science Publishers,044488453X,hardbound,CS,G121,unavailable,1994-12-12 00:00:00.0,Ακουμιανάκης Δήμος,,mental models and human-computer interaction 1,97.82608695652172,High (≥ high_confidence),Fuzzy
2060,Nordic Guidelines for Computer Accessibility  1993,This report describes problems that persons with disabilities encounter as computer users.,report,Nordic Cooperation on Disability,1993,9186954156,paperback,CS,G123,2.0,0,,nordic guidelines for computer accessibility  1993,2060,Clas,,Thoren,Clas Thoren,Nordic Guidelines for Computer Accessibility,This report describes problems that persons with disabilities encounter as computer users.,report (2 copies),Technology & Disability,1993,Nordiska Namnden for Handikappfragor,9186954156,paperback,CS,G123,available,,,,nordic guidelines for computer accessibility,93.61702127659576,Medium (>= score_threshold),Fuzzy
2112,Blind and Partially Sighted Children in Britain: The RNIB Survey (Volume 2),This report presents the findings of the first ever nationwide survey of blind and partially sighted children in Great Britain.,report,RNIB/HMSO Publications Centre,1992,0117016268,paperback,CS,GROUP-LIB,1.0,0,,blind and partially sighted children in britain: the rnib survey (volume 2),352,Ian,,Bruce,"Ian Bruce, Aubrey McKennell, Errol Walker",Blind and Partially Sighted Adults in Britain: the RNIB Survey (Volume 1),This report presents the findings of the first ever nationwide survey of blind and partially sighted people in Great Britain.,report,Disability,1991,RNIB/HMSO Publications Centre,0117014796,paperback,CS,GROUP-LIB,available,,,,blind and partially sighted adults in britain: the rnib survey (volume 1),90.54054054054052,Medium (>= score_threshold),Fuzzy
2124,The C User's Group Library A Directory of User-Supported C Source Code Volume II,This book catalogs and indexes volumes 200-249 of the C Users' Group Library. ΔΩΡΕΑ ΣΤΗ  ΒΙΒΛΙΟΘΗΚΗ ΙΠ-ΙΤΕ.,book,R & D Publications,1989,0923667024,paperback,CS,CS-LIB,1.0,0,,the c user's group library a directory of user-supported c source code volume ii,2158,Bernard,,Williams,"Bernard Williams, Kenji Hino, Robert Ward",The C User's Group Library A Directory of User-Supported C Source Code Volume III,This book catalogs and indexes volumes 250-299 of the C Users' Group Library.,book,Programming Language C,1992,R & D Publications,0923667032,paperback,CS,CS-LIB,available,,,,the c user's group library a directory of user-supported c source code volume iii,99.37888198757764,High (≥ high_confidence),Fuzzy
2124,The C User's Group Library A Directory of User-Supported C Source Code Volume II,This book catalogs and indexes volumes 200-249 of the C Users' Group Library. ΔΩΡΕΑ ΣΤΗ  ΒΙΒΛΙΟΘΗΚΗ ΙΠ-ΙΤΕ.,book,R & D Publications,1989,0923667024,paperback,CS,CS-LIB,1.0,0,,the c user's group library a directory of user-supported c source code volume ii,2159,Bernard,,Williams,"Bernard Williams, Kenji Hino, Robert Ward",The C User's Group Library A Directory of User-Supported C Source Code Volume IV,This book catalogs and indexes volumes 300-349 of the C Users' Group Library.,book,Programming Language C,1992,R & D Publications,0923667040,paperback,CS,CS-LIB,available,,,,the c user's group library a directory of user-supported c source code volume iv,98.75,High (≥ high_confidence),Fuzzy
2125,Special Educational Needs Report of the Committee of Enquiry into the Education of Handicapped Child,"This report concerns the education & employment of handicapped children and young people. It also considers the social aspects of their needs, relationship between different professionals involved, the contribution and needs of their parents.",book,HMSO Publications Centre,1989,010172120X,paperback,CS,G117,1.0,0,,special educational needs report of the committee of enquiry into the education of handicapped child,2125,H.,M.,Warnock,H.M. Warnock,Special Educational Needs Report of the Committee of Enquiry into the Education of Handicapped Children and Young People,"This report concerns the education & employment of handicapped children and young people. It also considers the social aspects of their needs, relationship between different professionals involved, the contribution and needs of their parents.",book,Education & Disability,1989,HMSO Publications Centre,010172120X,paperback,CS,G117,avaialble,,,,special educational needs report of the committee of enquiry into the education of handicapped children and young people,90.9090909090909,Medium (>= score_threshold),Fuzzy
2146,Artificial Intelligence and Tutoring Systems (Computational and Cognitive Approaches to the Communic,"This book should be of interest to researches and students in AI, cognitive psychology, cognitive science, education and user-interface design.",book,Morgan Kaufmann Publishers,1987,0934613265,hardbound,3Π16,G123,1.0,0,,artificial intelligence and tutoring systems (computational and cognitive approaches to the communic,2146,Etienne,,Wenger,"Etienne Wenger, John Seely Brown, James Greeno",Artificial Intelligence and Tutoring Systems (Computational and Cognitive Approaches to the Communication of Knowledge),"This book should be of interest to researches and students in AI, cognitive psychology, cognitive science, education and user-interface design.",book,Artificial Intelligence,1987,Morgan Kaufmann Publishers,0934613265,hardbound,3Π16,G123,available,,,,artificial intelligence and tutoring systems (computational and cognitive approaches to the communication of knowledge),91.324200913242,Medium (>= score_threshold),Fuzzy
2152,Software Inspection:  An Industry Best Practice,The book begins with a basic introduction to the software inspection process and follows with experience reports that provide examples of the use of inspection in software development or maintenance.,book,IEEE Computer Society Press,1996,0818673400,paperback,CS,,2.0,0,1 disk,software inspection:  an industry best practice,2152,David,,Wheeler,"David A. Wheeler, Bill Brykczynski, Reginald N. Meeson",Software Inspection An Industry Best Practice,The book begins with a basic introduction to the software inspection process and follows with experience reports that provide examples of the use of inspection in software development or maintenance.,book,Software Development,1996,IEEE Computer Society Press,0818673400,paperback,CS,,unavailable,1996-10-11 00:00:00.0,CS,,software inspection an industry best practice,97.82608695652172,High (≥ high_confidence),Fuzzy
2158,The C User's Group Library A Directory of User-Supported C Source Code Volume III,This book catalogs and indexes volumes 250-299 of the C Users' Group Library. ΔΩΡΕΑ ΣΤΗ  ΒΙΒΛΙΟΘΗΚΗ ΙΠ-ΙΤΕ.,book,R & D Publications,1992,0923667032,paperback,CS,CS-LIB,1.0,0,,the c user's group library a directory of user-supported c source code volume iii,2124,Robert,,Ward,"Robert Ward, Kenji Hino",The C User's Group Library A Directory of User-Supported C Source Code Volume II,This book catalogs and indexes volumes 200-249 of the C Users' Group Library,book,Programming Language C,1989,R & D Publications,0923667024,paperback,CS,CS-LIB,available,,,,the c user's group library a directory of user-supported c source code volume ii,99.37888198757764,High (≥ high_confidence),Fuzzy
2158,The C User's Group Library A Directory of User-Supported C Source Code Volume III,This book catalogs and indexes volumes 250-299 of the C Users' Group Library. ΔΩΡΕΑ ΣΤΗ  ΒΙΒΛΙΟΘΗΚΗ ΙΠ-ΙΤΕ.,book,R & D Publications,1992,0923667032,paperback,CS,CS-LIB,1.0,0,,the c user's group library a directory of user-supported c source code volume iii,2159,Bernard,,Williams,"Bernard Williams, Kenji Hino, Robert Ward",The C User's Group Library A Directory of User-Supported C Source Code Volume IV,This book catalogs and indexes volumes 300-349 of the C Users' Group Library.,book,Programming Language C,1992,R & D Publications,0923667040,paperback,CS,CS-LIB,available,,,,the c user's group library a directory of user-supported c source code volume iv,98.13664596273291,High (≥ high_confidence),Fuzzy
2159,The C User's Group Library A Directory of User-Supported C Source Code Volume IV,This book catalogs and indexes volumes 300-349 of the C Users' Group Library. ΔΩΡΕΑ ΣΤΗ  ΒΙΒΛΙΟΘΗΚΗ ΙΠ-ΙΤΕ.,book,R & D Publications,1992,0923667040,paperback,CS,CS-LIB,1.0,0,,the c user's group library a directory of user-supported c source code volume iv,2124,Robert,,Ward,"Robert Ward, Kenji Hino",The C User's Group Library A Directory of User-Supported C Source Code Volume II,This book catalogs and indexes volumes 200-249 of the C Users' Group Library,book,Programming Language C,1989,R & D Publications,0923667024,paperback,CS,CS-LIB,available,,,,the c user's group library a directory of user-supported c source code volume ii,98.75,High (≥ high_confidence),Fuzzy
2159,The C User's Group Library A Directory of User-Supported C Source Code Volume IV,This book catalogs and indexes volumes 300-349 of the C Users' Group Library. ΔΩΡΕΑ ΣΤΗ  ΒΙΒΛΙΟΘΗΚΗ ΙΠ-ΙΤΕ.,book,R & D Publications,1992,0923667040,paperback,CS,CS-LIB,1.0,0,,the c user's group library a directory of user-supported c source code volume iv,2158,Bernard,,Williams,"Bernard Williams, Kenji Hino, Robert Ward",The C User's Group Library A Directory of User-Supported C Source Code Volume III,This book catalogs and indexes volumes 250-299 of the C Users' Group Library.,book,Programming Language C,1992,R & D Publications,0923667032,paperback,CS,CS-LIB,available,,,,the c user's group library a directory of user-supported c source code volume iii,98.13664596273291,High (≥ high_confidence),Fuzzy
2209,Πρακτικά 1ου Συνεδρίου Εκπαιδευτικής Πληροφορικής,Πρακτικά συνεδρίου που σκοπός του ήταν να παρουσιάσει με ευρύ τρόπο όλες τις σύγχρονες αλλά και τις μελλοντικές τάσεις στη χρήση των Ηλεκτρονικών υπολογιστών. Το συνέδριο αυτό ήταν μια ακόμα προσφορά προς το δάσκαλο και το μαθητή.,proceedings,Εκπαιδευτήρια Δούκα,1991,9607203003,paperback,CS,G117,2.0,0,,πρακτικά 1ου συνεδρίου εκπαιδευτικής πληροφορικής,2210,,,Δούκα,Δούκα,Πρακτικά 2ου Συνεδρίου Εκπαιδευτικής Πληροφορικής,"Πρακτικά συνεδρίου που σκοπός του ήταν να συζητηθούν και να απαντηθούν ερωτήματα όπως πώς μπορούμε να σχεδιάσουμε, να υλοποιήσουμε, να επιλέξουμε και να αξιολογήσουμε τα εκπαιδευτικά πληροφοριακά πολυ-περιβάλλοντα.",proceedings (3 copies),Education,1994,Εκπαιδευτήρια Δούκα,9607203062,paperback,CS,G117,available,,,,πρακτικά 2ου συνεδρίου εκπαιδευτικής πληροφορικής,97.95918367346938,High (≥ high_confidence),Fuzzy
2210,Πρακτικά 2ου Συνεδρίου Εκπαιδευτικής Πληροφορικής,"Πρακτικά συνεδρίου που σκοπός του ήταν να συζητηθούν και να απαντηθούν ερωτήματα όπως πώς μπορούμε να σχεδιάσουμε, να υλοποιήσουμε, να επιλέξουμε και να αξιολογήσουμε τα εκπαιδευτικά πληροφοριακά πολυ-περιβάλλοντα.",proceedings,Εκπαιδευτήρια Δούκα,1994,9607203062,paperback,CS,G117,3.0,0,,πρακτικά 2ου συνεδρίου εκπαιδευτικής πληροφορικής,2209,,,Δούκα,Δούκα,Πρακτικά 1ου Συνεδρίου Εκπαιδευτικής Πληροφορικής,Πρακτικά συνεδρίου που σκοπός του ήταν να παρουσιάσει με ευρύ τρόπο όλες τις σύγχρονες αλλά και τις μελλοντικές τάσεις στη χρήση των Ηλεκτρονικών υπολογιστών. Το συνέδριο αυτό ήταν μια ακόμα προσφορά προς το δάσκαλο και το μαθητή.,proceedings (2 copies),Education,1991,Εκπαιδευτήρια Δούκα,9607203003,paperback,CS,G117,available,,,,πρακτικά 1ου συνεδρίου εκπαιδευτικής πληροφορικής,97.95918367346938,High (≥ high_confidence),Fuzzy
